ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3832501,Roma,19-05-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3832513,Roma,19-05-2018,04:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3832640,Roma,20-05-2018,04:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,0,0,1
3832643,Roma,19-05-2018,07:55,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3832646,Roma,20-05-2018,11:00,Investimento di pedone,,Sereno,Buona,2,1,1,0
3832654,Roma,19-05-2018,14:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3832661,Roma,19-05-2018,18:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3832700,Roma,19-05-2018,19:30,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3832706,Roma,19-05-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,2,0,0,0
3832722,Roma,20-05-2018,02:15,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3832753,Roma,20-05-2018,08:55,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3832764,Roma,20-05-2018,08:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3832781,Roma,19-05-2018,15:30,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3832791,Roma,19-05-2018,17:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3832797,Roma,20-05-2018,02:50,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3832838,Roma,20-05-2018,15:05,Tamponamento,,Sereno,Buona,5,0,0,0
3832870,Roma,20-05-2018,11:45,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,0,1,0
3832887,Roma,20-05-2018,13:30,Tamponamento,,Sereno,Buona,2,1,0,0
3833101,Roma,20-05-2018,22:50,Tamponamento,,Sereno,Insufficiente,4,0,0,0
3833113,Roma,20-05-2018,13:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3833310,Roma,19-05-2018,15:25,Tamponamento,,Sereno,Buona,3,0,0,0
3833313,Roma,21-05-2018,05:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833318,Roma,19-05-2018,14:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3833320,Roma,19-05-2018,15:35,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,4,0,0,0
3833332,Roma,19-05-2018,16:50,Tamponamento,,Sereno,Buona,2,0,0,0
3833338,Roma,20-05-2018,18:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3833341,Roma,20-05-2018,02:05,Tamponamento Multiplo,,Sereno,Sufficiente,2,1,0,0
3833344,Roma,20-05-2018,15:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3833350,Roma,18-05-2018,16:10,Tamponamento Multiplo,,Sereno,Buona,3,1,0,0
3833356,Roma,19-05-2018,10:00,Veicolo in marcia contro veicoli in sosta,,,,1,0,0,0
3833360,Roma,20-05-2018,08:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3833361,Roma,19-05-2018,13:00,Veicolo in marcia contro ostacolo accidentale,,,,0,0,0,0
3833362,Roma,21-05-2018,06:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3833366,Roma,20-05-2018,18:20,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3833367,Roma,19-05-2018,14:00,Veicolo in marcia contro ostacolo accidentale,,,,3,0,0,0
3833371,Roma,19-05-2018,15:10,Tamponamento,,Sereno,Buona,3,0,0,0
3833374,Roma,19-05-2018,16:20,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3833376,Roma,20-05-2018,18:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3833382,Roma,19-05-2018,20:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833383,Roma,20-05-2018,17:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3833388,Roma,20-05-2018,09:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3833391,Roma,20-05-2018,12:15,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3833392,Roma,19-05-2018,06:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833395,Roma,20-05-2018,17:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,3,0,0
3833396,Roma,20-05-2018,16:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3833399,Roma,20-05-2018,07:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3833401,Roma,19-05-2018,23:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,2,0,0
3833403,Roma,20-05-2018,09:00,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3833405,Roma,20-05-2018,18:00,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,2,1,0,0
3833406,Roma,20-05-2018,11:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,4,0,0,0
3833408,Roma,20-05-2018,04:15,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3833410,Roma,20-05-2018,11:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833411,Roma,18-05-2018,19:15,Tamponamento Multiplo,,Sereno,Buona,1,2,0,0
3833412,Roma,20-05-2018,17:25,Tamponamento,,Sereno,Buona,3,0,0,0
3833416,Roma,20-05-2018,15:20,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,2,0,0,0
3833417,Roma,18-05-2018,12:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3833422,Roma,20-05-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3833426,Roma,18-05-2018,07:10,Investimento di pedone,,Sereno,Buona,0,1,0,0
3833427,Roma,20-05-2018,18:35,Tamponamento,,Sereno,Sufficiente,2,0,0,0
3833428,Roma,19-05-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833436,Roma,20-05-2018,18:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3833437,Roma,20-05-2018,06:20,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,4,2,0,0
3833439,Roma,19-05-2018,19:00,Tamponamento,,Sereno,Buona,1,3,0,0
3833451,Roma,18-05-2018,19:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3833458,Roma,21-05-2018,04:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3833465,Roma,19-05-2018,12:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833471,Roma,20-05-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3833472,Roma,20-05-2018,17:20,Scontro frontale fra veicoli in marcia,,Pioggia in atto,Buona,2,2,0,0
3833476,Roma,19-05-2018,22:15,Tamponamento,,Sereno,Buona,2,1,0,0
3833488,Roma,19-05-2018,22:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,1,0,0
3833490,Roma,18-05-2018,13:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3833495,Roma,19-05-2018,20:48,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,8,0,0,0
3833525,Roma,19-05-2018,14:40,Tamponamento Multiplo,,Sereno,Buona,2,3,0,0
3833528,Roma,21-05-2018,08:40,Tamponamento Multiplo,,Sereno,Buona,3,2,0,0
3833540,Roma,20-05-2018,19:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3833565,Roma,19-05-2018,07:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3833571,Roma,18-05-2018,13:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3833573,Roma,19-05-2018,23:55,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3833577,Roma,19-05-2018,14:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3833580,Roma,20-05-2018,11:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3833584,Roma,19-05-2018,02:10,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3833587,Roma,19-05-2018,15:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3833596,Roma,19-05-2018,22:35,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3833602,Roma,20-05-2018,03:00,Tamponamento,,Sereno,Buona,0,2,0,0
3833612,Roma,19-05-2018,15:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,4,0,0
3833616,Roma,20-05-2018,01:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3833621,Roma,19-05-2018,04:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3833626,Roma,20-05-2018,09:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,0,3,0,0
3833636,Roma,20-05-2018,22:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3833661,Roma,19-05-2018,18:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3833665,Roma,19-05-2018,17:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3833672,Roma,19-05-2018,15:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3833677,Roma,19-05-2018,17:50,Investimento di pedone,,Sereno,Buona,2,0,0,0
3833684,Roma,20-05-2018,17:35,Veicolo in marcia contro veicolo fermo,,Pioggia in atto,Sufficiente,2,0,0,0
3833701,Roma,20-05-2018,00:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3833707,Roma,20-05-2018,09:50,Tamponamento,,Sereno,Buona,6,0,0,0
3833708,Roma,21-05-2018,09:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3833710,Roma,20-05-2018,20:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,4,0,0,0
3833735,Roma,19-05-2018,07:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3833770,Roma,21-05-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3833776,Roma,21-05-2018,09:05,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3833785,Roma,20-05-2018,23:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3833837,Roma,19-05-2018,12:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3833839,Roma,18-05-2018,08:30,Tamponamento,,Sereno,Buona,1,1,0,0
3833859,Roma,21-05-2018,10:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3833900,Roma,19-05-2018,08:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3833902,Roma,20-05-2018,11:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3833922,Roma,19-05-2018,19:20,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3833929,Roma,19-05-2018,12:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3834018,Roma,18-05-2018,19:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3834043,Roma,20-05-2018,12:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3834046,Roma,20-05-2018,11:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3834051,Roma,20-05-2018,02:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3834057,Roma,18-05-2018,11:30,Infortunio per sola frenata improvvisa,,Sereno,Buona,2,0,0,0
3834070,Roma,19-05-2018,18:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3834115,Roma,19-05-2018,22:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3834117,Roma,20-05-2018,18:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3834122,Roma,19-05-2018,17:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3834137,Roma,21-05-2018,12:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3834165,Roma,20-05-2018,20:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,3,0,0,0
3834169,Roma,18-05-2018,02:45,Tamponamento,,Sereno,Buona,2,0,0,0
3834190,Roma,21-05-2018,04:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3834221,Roma,21-05-2018,13:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3834244,Roma,21-05-2018,11:30,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,1,1,0,0
3834279,Roma,21-05-2018,14:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3834302,Roma,21-05-2018,12:30,Tamponamento,,Nuvoloso,Sufficiente,6,0,0,0
3834312,Roma,21-05-2018,07:40,Tamponamento Multiplo,,Sereno,Buona,3,1,0,0
3834325,Roma,19-05-2018,08:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3834341,Roma,18-05-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3834344,Roma,21-05-2018,13:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3834357,Roma,19-05-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3834358,Roma,21-05-2018,12:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3834363,Roma,19-05-2018,22:25,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3834444,Roma,19-05-2018,02:10,Tamponamento Multiplo,,Sereno,Buona,6,0,0,0
3834454,Roma,21-05-2018,14:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3834469,Roma,15-05-2018,12:30,Scontro laterale fra veicoli in marcia,,,,1,0,0,0
3834476,Roma,19-05-2018,16:15,Tamponamento Multiplo,,Sereno,Buona,4,0,0,0
3834511,Roma,21-05-2018,07:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3834560,Roma,21-05-2018,07:55,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3834603,Roma,21-05-2018,18:05,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3834608,Roma,21-05-2018,11:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3834645,Roma,21-05-2018,09:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
3834649,Roma,21-05-2018,12:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3834650,Roma,21-05-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3834652,Roma,21-05-2018,07:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3834668,Roma,21-05-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3834827,Roma,21-05-2018,18:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3834968,Roma,21-05-2018,21:30,Investimento di pedone,,Sereno,Buona,2,0,0,0
3834969,Roma,21-05-2018,22:45,Tamponamento Multiplo,,Nuvoloso,Sufficiente,2,2,0,0
3835002,Roma,21-05-2018,15:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3835011,Roma,21-05-2018,07:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3835022,Roma,21-05-2018,09:45,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3835025,Roma,21-05-2018,10:35,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3835027,Roma,21-05-2018,08:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3835029,Roma,21-05-2018,10:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3835032,Roma,22-05-2018,05:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,0,1,0,1
3835034,Roma,21-05-2018,11:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3835038,Roma,21-05-2018,13:30,Tamponamento,,,,2,1,0,0
3835044,Roma,21-05-2018,14:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3835045,Roma,21-05-2018,09:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3835048,Roma,21-05-2018,14:30,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
3835049,Roma,21-05-2018,18:40,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Sufficiente,2,0,0,0
3835051,Roma,21-05-2018,15:20,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3835057,Roma,21-05-2018,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3835062,Roma,21-05-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3835063,Roma,21-05-2018,19:00,Tamponamento,,Nuvoloso,Buona,0,1,0,0
3835093,Roma,21-05-2018,10:20,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3835099,Roma,21-05-2018,08:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3835101,Roma,21-05-2018,15:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3835112,Roma,21-05-2018,19:45,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,0,0,0
3835113,Roma,21-05-2018,13:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3835129,Roma,21-05-2018,10:55,Tamponamento Multiplo,,Nuvoloso,Buona,4,1,0,0
3835132,Roma,21-05-2018,18:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3835141,Roma,21-05-2018,15:30,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3835144,Roma,21-05-2018,16:00,Tamponamento,,Sereno,Sufficiente,4,0,0,0
3835145,Roma,21-05-2018,18:20,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Buona,4,0,0,0
3835150,Roma,21-05-2018,15:30,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,0,1,0,0
3835159,Roma,21-05-2018,18:40,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3835162,Roma,19-05-2018,09:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,1,0,0
3835166,Roma,21-05-2018,09:00,Tamponamento,,Sereno,Buona,2,0,0,0
3835168,Roma,21-05-2018,16:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,1,0,0
3835177,Roma,21-05-2018,17:35,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
3835179,Roma,21-05-2018,16:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3835186,Roma,21-05-2018,12:25,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3835188,Roma,21-05-2018,13:00,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,1,0,0
3835193,Roma,21-05-2018,17:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3835203,Roma,22-05-2018,04:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3835205,Roma,21-05-2018,20:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3835207,Roma,21-05-2018,18:15,Tamponamento Multiplo,,Pioggia in atto,Buona,3,2,0,0
3835212,Roma,21-05-2018,12:45,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3835221,Roma,22-05-2018,08:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3835224,Roma,21-05-2018,18:45,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Sufficiente,2,0,0,0
3835245,Roma,21-05-2018,19:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3835253,Roma,21-05-2018,10:40,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3835264,Roma,21-05-2018,08:00,Ribaltamento senza urto contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3835265,Roma,21-05-2018,12:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3835267,Roma,21-05-2018,19:30,Tamponamento Multiplo,,Nuvoloso,Sufficiente,3,0,0,0
3835269,Roma,21-05-2018,21:10,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3835270,Roma,19-05-2018,11:47,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3835273,Roma,22-05-2018,03:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3835313,Roma,21-05-2018,09:00,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3835314,Roma,19-05-2018,09:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3835358,Roma,20-05-2018,17:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,0,0,0
3835378,Roma,21-05-2018,18:45,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,0,2,0,0
3835379,Roma,22-05-2018,09:45,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3835408,Roma,20-05-2018,14:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,4,0,0,0
3835451,Roma,21-05-2018,21:50,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3835455,Roma,21-05-2018,07:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3835459,Roma,20-05-2018,21:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3835490,Roma,21-05-2018,10:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3835505,Roma,22-05-2018,10:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3835511,Roma,20-05-2018,21:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3835515,Roma,22-05-2018,08:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,2,0,0
3835530,Roma,18-05-2018,10:30,Tamponamento,,Sereno,Buona,1,1,0,0
3835563,Roma,20-05-2018,10:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3835583,Roma,19-05-2018,00:55,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3835612,Roma,21-05-2018,16:05,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3835613,Roma,21-05-2018,18:35,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,4,1,0,0
3835621,Roma,21-05-2018,21:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3835627,Roma,21-05-2018,00:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3835640,Roma,21-05-2018,16:45,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
3835669,Roma,21-05-2018,22:45,Investimento di pedone,,Sereno,Sufficiente,0,1,0,0
3835674,Roma,21-05-2018,16:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3835713,Roma,21-05-2018,21:05,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,1,0,0
3835717,Roma,21-05-2018,22:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3835759,Roma,21-05-2018,23:25,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3835803,Roma,21-05-2018,10:45,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3835825,Roma,21-05-2018,10:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3835840,Roma,22-05-2018,12:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3835861,Roma,21-05-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3835897,Roma,21-05-2018,14:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3835932,Roma,22-05-2018,11:30,Tamponamento,,Sereno,Buona,2,0,0,0
3835961,Roma,22-05-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3836000,Roma,16-05-2018,17:46,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3836016,Roma,04-05-2018,13:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3836032,Roma,21-05-2018,20:20,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3836047,Roma,22-05-2018,10:20,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3836058,Roma,22-05-2018,09:40,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3836094,Roma,21-05-2018,18:20,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3836196,Roma,22-05-2018,07:40,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3836221,Roma,22-05-2018,16:25,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3836268,Roma,22-05-2018,14:00,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
