ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3772860,Roma,10-04-2018,10:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3772862,Roma,11-04-2018,00:10,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3772879,Roma,10-04-2018,08:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3772890,Roma,09-04-2018,14:01,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3772900,Roma,09-04-2018,15:08,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,2,0,0,0
3772907,Roma,10-04-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3772908,Roma,09-04-2018,14:00,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3772979,Roma,09-04-2018,21:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3772986,Roma,09-04-2018,21:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3773003,Roma,10-04-2018,09:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3773006,Roma,10-04-2018,15:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3773016,Roma,10-04-2018,23:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3773024,Roma,11-04-2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3773093,Roma,11-04-2018,10:15,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3773259,Roma,11-04-2018,10:00,Investimento di pedone,,Nuvoloso,Buona,2,1,0,0
3773265,Roma,11-04-2018,11:30,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3773290,Roma,11-04-2018,12:10,Investimento di pedone,,Nuvoloso,Buona,2,1,0,0
3773346,Roma,11-04-2018,11:15,Tamponamento,,Sereno,Buona,1,0,0,0
3773347,Roma,10-04-2018,14:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3773381,Roma,11-04-2018,13:29,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3773403,Roma,11-04-2018,11:45,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3773578,Roma,11-04-2018,10:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3773583,Roma,11-04-2018,16:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3773590,Roma,11-04-2018,18:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3773653,Roma,10-04-2018,10:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3773672,Roma,11-04-2018,17:20,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3773731,Roma,11-04-2018,10:05,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,3,0,0
3773740,Roma,05-04-2018,10:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3773765,Roma,10-04-2018,09:00,Investimento di pedone,,Nebbia,Buona,1,1,0,0
3773775,Roma,11-04-2018,14:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3773776,Roma,10-04-2018,16:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3773997,Roma,11-04-2018,22:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,0,2,0,0
3774196,Roma,11-04-2018,13:00,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3774201,Roma,11-04-2018,16:10,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3774203,Roma,11-04-2018,12:22,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3774208,Roma,11-04-2018,10:10,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3774211,Roma,11-04-2018,11:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3774216,Roma,11-04-2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3774219,Roma,12-04-2018,05:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774234,Roma,11-04-2018,18:00,Tamponamento,,Sereno,Buona,2,0,0,0
3774236,Roma,11-04-2018,19:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3774237,Roma,11-04-2018,15:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774240,Roma,11-04-2018,18:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3774243,Roma,11-04-2018,18:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3774250,Roma,11-04-2018,18:10,Tamponamento,,Sereno,Buona,2,0,0,0
3774260,Roma,11-04-2018,22:15,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3774266,Roma,11-04-2018,22:30,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3774272,Roma,11-04-2018,18:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3774275,Roma,11-04-2018,22:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,2,0,0,0
3774280,Roma,11-04-2018,21:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3774283,Roma,12-04-2018,01:45,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Sufficiente,0,2,0,0
3774284,Roma,11-04-2018,23:40,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,0,0,0
3774285,Roma,11-04-2018,06:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3774297,Roma,11-04-2018,11:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3774308,Roma,11-04-2018,18:45,Tamponamento Multiplo,,Nuvoloso,Sufficiente,2,1,0,0
3774313,Roma,09-04-2018,11:30,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,3,0,0,0
3774319,Roma,11-04-2018,16:15,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3774325,Roma,11-04-2018,07:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3774326,Roma,11-04-2018,17:33,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3774331,Roma,11-04-2018,15:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3774341,Roma,11-04-2018,19:30,Investimento di pedone,,Sereno,Buona,2,1,0,0
3774352,Roma,10-04-2018,09:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3774374,Roma,11-04-2018,15:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3774379,Roma,11-04-2018,20:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3774382,Roma,12-04-2018,07:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774384,Roma,12-04-2018,03:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3774385,Roma,11-04-2018,06:55,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3774393,Roma,11-04-2018,18:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3774398,Roma,11-04-2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3774401,Roma,10-04-2018,02:10,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3774403,Roma,11-04-2018,09:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,0,1,0,0
3774411,Roma,11-04-2018,17:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774416,Roma,11-04-2018,20:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,2,0,0
3774419,Roma,11-04-2018,09:30,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3774423,Roma,11-04-2018,02:10,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,3,0,0,0
3774424,Roma,11-04-2018,08:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3774426,Roma,10-04-2018,20:02,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3774434,Roma,10-04-2018,19:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3774435,Roma,11-04-2018,11:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3774439,Roma,11-04-2018,18:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3774442,Roma,11-04-2018,22:05,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,2,0,0
3774447,Roma,11-04-2018,20:00,Investimento di pedone,,Sereno,Sufficiente,1,0,1,0
3774481,Roma,10-04-2018,11:05,Investimento di pedone,,Nuvoloso,Buona,2,1,0,0
3774483,Roma,12-04-2018,01:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Sufficiente,1,0,0,0
3774492,Roma,11-04-2018,15:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774514,Roma,11-04-2018,17:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3774516,Roma,12-04-2018,09:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3774524,Roma,10-04-2018,08:22,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3774530,Roma,12-04-2018,08:45,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3774553,Roma,11-04-2018,11:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774568,Roma,11-04-2018,09:40,Tamponamento Multiplo,,Sereno,Buona,4,1,0,0
3774611,Roma,12-04-2018,05:00,Scontro frontale fra veicoli in marcia,,Nuvoloso,Sufficiente,0,3,0,0
3774636,Roma,11-04-2018,19:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3774648,Roma,12-04-2018,00:40,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Sufficiente,3,2,0,0
3774654,Roma,11-04-2018,12:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774659,Roma,11-04-2018,22:00,Tamponamento,,Pioggia in atto,Buona,4,0,0,0
3774681,Roma,11-04-2018,17:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,0,0,0
3774686,Roma,11-04-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3774690,Roma,11-04-2018,07:05,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3774706,Roma,11-04-2018,15:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774711,Roma,11-04-2018,12:05,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3774716,Roma,11-04-2018,09:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774719,Roma,11-04-2018,17:30,Investimento di pedone,,Nuvoloso,Buona,0,2,0,0
3774730,Roma,11-04-2018,18:15,Investimento di pedone,,Sereno,Buona,1,1,0,0
3774735,Roma,11-04-2018,14:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774736,Roma,12-04-2018,11:00,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3774746,Roma,12-04-2018,01:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774791,Roma,09-04-2018,17:10,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3774807,Roma,12-04-2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3774841,Roma,11-04-2018,18:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3774842,Roma,11-04-2018,12:00,Investimento di pedone,,,,1,0,0,0
3774850,Roma,12-04-2018,11:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3774898,Roma,10-04-2018,09:40,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3774931,Roma,11-04-2018,09:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3774944,Roma,11-04-2018,23:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3774947,Roma,12-04-2018,12:20,Infortunio per caduta del veicolo,,Nuvoloso,Buona,1,1,0,0
3775011,Roma,12-04-2018,12:20,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3775039,Roma,12-04-2018,11:25,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,2,0,0,0
3775064,Roma,12-04-2018,13:00,Veicolo in marcia contro veicolo in sosta,,Pioggia in atto,Buona,1,0,0,0
3775087,Roma,12-04-2018,12:15,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3775110,Roma,11-04-2018,21:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3775141,Roma,11-04-2018,13:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3775161,Roma,11-04-2018,21:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3775174,Roma,12-04-2018,04:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3775181,Roma,12-04-2018,14:30,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3775228,Roma,12-04-2018,14:15,Tamponamento,,Pioggia in atto,Buona,3,0,0,0
3775229,Roma,12-04-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3775269,Roma,05-04-2018,09:15,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3775281,Roma,12-04-2018,07:25,Scontro frontale/laterale DX fra veicoli in marcia,,Nebbia,Buona,2,0,0,0
3775290,Roma,12-04-2018,16:30,Tamponamento Multiplo,,Nuvoloso,Buona,3,2,0,0
3775371,Roma,12-04-2018,11:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3775376,Roma,12-04-2018,13:40,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3775382,Roma,11-04-2018,14:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3775424,Roma,12-04-2018,15:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3775438,Roma,12-04-2018,16:20,Infortunio per sola frenata improvvisa,,Nuvoloso,Buona,1,1,0,0
3775452,Roma,05-04-2018,22:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3775496,Roma,12-04-2018,17:45,Tamponamento,,Nuvoloso,Buona,1,3,0,0
3775510,Roma,12-04-2018,07:20,Investimento di pedone,,,,1,1,0,0
3775526,Roma,12-04-2018,00:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,1,1,0
3775534,Roma,12-04-2018,13:50,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3775590,Roma,12-04-2018,13:00,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3775938,Roma,12-04-2018,12:30,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,2,1,0,0
3775947,Roma,12-04-2018,19:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3775950,Roma,12-04-2018,16:10,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,2,0,0,0
3775952,Roma,12-04-2018,16:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3775954,Roma,12-04-2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3775955,Roma,12-04-2018,20:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3775965,Roma,12-04-2018,19:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3775993,Roma,12-04-2018,17:20,Tamponamento,,Sereno,Buona,3,0,0,0
3775994,Roma,12-04-2018,09:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3775996,Roma,12-04-2018,14:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3775997,Roma,12-04-2018,21:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3776000,Roma,12-04-2018,21:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3776002,Roma,12-04-2018,08:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3776003,Roma,12-04-2018,19:35,Tamponamento,,Sereno,Buona,2,0,0,0
3776005,Roma,12-04-2018,16:45,Tamponamento Multiplo,,Nuvoloso,Sufficiente,4,0,0,0
3776007,Roma,12-04-2018,20:13,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3776012,Roma,12-04-2018,14:30,Infortunio per caduta del veicolo,,Pioggia in atto,Sufficiente,0,2,0,0
3776014,Roma,12-04-2018,07:50,Scontro frontale/laterale SX fra veicoli in marcia,,,,2,0,0,0
3776015,Roma,12-04-2018,13:00,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
3776017,Roma,10-04-2018,22:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3776022,Roma,12-04-2018,08:45,Tamponamento Multiplo,,,,1,1,0,0
3776027,Roma,13-04-2018,06:50,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3776043,Roma,12-04-2018,23:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3776052,Roma,12-04-2018,16:00,Tamponamento,,,,3,0,0,0
3776056,Roma,12-04-2018,08:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3776067,Roma,12-04-2018,18:30,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3776069,Roma,12-04-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,5,0,0,0
3776082,Roma,12-04-2018,18:25,Investimento di pedone,,Sereno,Buona,2,1,0,0
3776091,Roma,12-04-2018,08:00,Tamponamento Multiplo,,Sereno,Buona,5,0,0,0
3776118,Roma,12-04-2018,19:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3776121,Roma,12-04-2018,23:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,0,1,0,0
3776136,Roma,13-04-2018,07:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3776139,Roma,12-04-2018,20:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,0,2,0,0
3776145,Roma,12-04-2018,15:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3776152,Roma,12-04-2018,16:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3776165,Roma,12-04-2018,21:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3776199,Roma,13-04-2018,06:15,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3776223,Roma,12-04-2018,23:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3776224,Roma,12-04-2018,12:35,Scontro frontale fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3776256,Roma,12-04-2018,12:45,Tamponamento,,Pioggia in atto,Buona,2,0,0,0
3776263,Roma,13-04-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3776284,Roma,12-04-2018,11:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3776285,Roma,12-04-2018,17:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3776289,Roma,12-04-2018,18:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3776296,Roma,13-04-2018,09:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3776302,Roma,12-04-2018,13:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3776311,Roma,12-04-2018,08:05,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3776325,Roma,13-04-2018,08:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3776328,Roma,13-04-2018,04:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3776348,Roma,12-04-2018,13:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3776360,Roma,12-04-2018,16:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3776371,Roma,13-04-2018,10:15,Tamponamento Multiplo,,Nuvoloso,Buona,4,1,0,0
3776380,Roma,13-04-2018,07:20,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3776403,Roma,12-04-2018,23:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,2,0,0
3776433,Roma,13-04-2018,04:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,3,0,0,0
3776451,Roma,12-04-2018,18:10,Investimento di pedone,,Sereno,Buona,6,1,0,0
3776459,Roma,13-04-2018,10:00,Tamponamento,,Sereno,Buona,2,0,0,0
3776465,Roma,13-04-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3776471,Roma,13-04-2018,10:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3776485,Roma,12-04-2018,08:23,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3776507,Roma,10-04-2018,18:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3776550,Roma,12-04-2018,14:30,Tamponamento,,Pioggia in atto,Buona,4,0,0,0
3776567,Roma,12-04-2018,19:20,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,0,3,0,0
3776593,Roma,12-04-2018,20:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3776706,Roma,13-04-2018,13:50,Tamponamento,,Sereno,Buona,1,0,1,0
3776708,Roma,11-04-2018,18:00,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3776751,Roma,13-04-2018,13:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3776761,Roma,13-04-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3776780,Roma,11-04-2018,16:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3776819,Roma,13-04-2018,15:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3776845,Roma,13-04-2018,14:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3776855,Roma,11-04-2018,12:45,Investimento di pedone,,Sereno,Buona,1,1,0,0
3776878,Roma,12-04-2018,00:40,Tamponamento,,Pioggia in atto,Buona,4,0,0,0
3776881,Roma,13-04-2018,08:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3776908,Roma,12-04-2018,14:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3777005,Roma,13-04-2018,14:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3777058,Roma,13-04-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3777061,Roma,13-04-2018,09:30,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,2,0,0,0
3777081,Roma,13-04-2018,14:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3777093,Roma,13-04-2018,06:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3777106,Roma,13-04-2018,16:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3777114,Roma,13-04-2018,17:50,Tamponamento,,Sereno,Buona,2,1,0,0
3777135,Roma,13-04-2018,18:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3777151,Roma,13-04-2018,11:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3777154,Roma,13-04-2018,09:15,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,2,0,0,0
3777157,Roma,13-04-2018,08:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3777159,Roma,13-04-2018,11:30,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3777507,Roma,14-04-2018,02:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,2,1,0
3777514,Roma,13-04-2018,18:13,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3777515,Roma,13-04-2018,09:10,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,3,0,0
3777519,Roma,13-04-2018,07:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3777523,Roma,13-04-2018,12:25,Tamponamento,,Sereno,Buona,2,0,0,0
3777525,Roma,13-04-2018,16:00,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,4,0,0,0
3777531,Roma,13-04-2018,18:30,Tamponamento,,Sereno,Buona,1,2,0,0
3777535,Roma,13-04-2018,00:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3777537,Roma,13-04-2018,15:05,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3777542,Roma,13-04-2018,18:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3777543,Roma,13-04-2018,11:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
