Data;Ora;Luogo;Incidenti;Feriti;X;Y
2018-02-10;13:40;VIA BASILE ERNESTO ;R;;13,354044;38,107046
2018-02-10;16:40;VIA SCIUTI GIUSEPPE ;C;;13,342709;38,133131
2018-02-11;01:00;VIA DELLA LIBERTA' ;C;;13,352553;38,129144
2018-02-11;02:20;PIAZZA CASTELNUOVO ;F;3;13,354423;38,123658
2018-02-11;04:30;VIALE REGIONE SICILIANA S.E. ;F;1;13,376135;38,091313
2018-02-11;04:30;PIAZZA GIOVANNI PAOLO II PAPA ;C;;13,337723;38,150778
2018-02-11;09:05;VIA BUONRIPOSO ;C;;13,37365;38,10175
2018-02-11;11:45;VIA SCINA' DOMENICO ;F;1;13,359771;38,129896
2018-02-11;14:20;VIA IMPERATORE FEDERICO ;C;;13,348512;38,145731
2018-02-11;16:30;VIALE STRASBURGO ;F;1;13,325499;38,156705
2018-02-11;22:00;VIA SFERRACAVALLO ;C;;13,27785;38,196951
2018-02-12;02:10;VIA GUALTERIO GIORGIO ;C;;13,331156;38,12383
2018-02-10;19:15;VIA CAMILLIANI CAMILLO ;F;1;13,324285;38,129503
2018-02-10;22:10;VIA SAMPOLO ;F;1;13,347246;38,143956
2018-02-11;15:30;PIAZZA EINSTEIN ALBERT ;F;1;13,329898;38,129602
2018-02-11;16:00;VIA BASILE ERNESTO ;F;1;13,35354;38,107054
2018-02-11;23:25;CORSO PISANI PIETRO ;F;1;13,34736;38,107167
2018-02-12;06:45;VIA GIBILROSSA ;F;1;13,405439;38,074181
2018-02-12;07:50;VIA BERNINI GIAN LORENZO ;F;1;13,32445;38,134195
2018-02-12;09:00;VIA BRIUCCIA ;F;1;13,332806;38,151719
2018-02-12;12:30;VIA CALA ;F;1;13,369787;38,119639
2018-02-12;10:30;VIA PARLAVECCHIO GAETANO ;F;1;13,359775;38,100439
2018-02-12;16:10;VIA MESSINA MARINE ;F;1;13,403556;38,099751
2018-02-12;17:40;VIA VITTORIO EMANUELE ;F;1;13,367614;38,118175
2018-02-12;17:30;VIA VITTORIO EMANUELE ;F;1;13,369861;38,119189
2018-02-12;18:10;VIA VITTORIO EMANUELE ;F;1;13,367632;38,118158
2018-02-12;19:00;VIALE REGIONE SICILIANA N.O. ;C;;13,378382;38,090717
2018-02-12;20:20;VIA DELLA CERA ;F;1;13,359395;38,12802
2018-02-13;05:55;VIALE REGIONE SICILIANA N.O. ;C;;13,32532;38,149484
2018-02-13;09:40;VIA OLIVERI MANDALA' EMANUELE ;F;1;13,329117;38,143038
2018-02-13;09:25;VIALE DEL FANTE ;F;2;13,338811;38,155301
2018-02-13;13:30;VIALE MICHELANGELO ;F;1;13,313119;38,134972
2018-02-13;14:15;VIA PARTANNA MONDELLO ;C;;13,306923;38,195525
2018-02-09;22:35;VIA ROCCAZZO ;C;;13,304402;38,117967
2018-02-13;06:00;VIA CIMBALI GIUSEPPE ;C;;13,36381;38,14034
2018-02-13;16:20;VIALE NICOLETTI ROSARIO ;F;2;13,28772;38,1927
2018-02-13;14:30;VIA PIPITONE FEDERICO GIUSEPPE ;F;1;13,344871;38,135652
2018-02-13;14:20;VIALE NICOLETTI ROSARIO ;F;2;13,28772;38,1927
2018-02-08;13:15;VIA STABILE MARIANO ;C;;13,356941;38,122695
2018-02-13;18:00;VIA SPERONE ;F;1;13,397763;38,099549
2018-02-13;23:45;VIA MAIO ONETO ;F;1;13,320967;38,090826
2018-02-14;07:50;PIAZZA CASTELNUOVO ;F;1;13,353908;38,124484
2018-02-13;15:10;VIA POLLACI GIUSEPPE ;C;;13,329701;38,102841
2018-02-14;09:05;VIALE EMILIA ;F;1;13,338409;38,146468
2018-02-13;07:00;VIA MESSINA MARINE ;F;1;13,411091;38,097998
2018-02-14;14:15;VIA BASILE ERNESTO ;F;1;13,345935;38,097976
2018-02-13;19:00;VIA CRISPI FRANCESCO ;F;1;13,363601;38,125319
2018-02-02;21:40;VIA DON ORIONE ;C;;13,362066;38,141399
2018-02-10;12:15;VIALE MARGHERITA DI SAVOIA ;C;;13,334042;38,182743
2018-02-12;19:30;PIAZZA LEONI ;C;;13,343922;38,146796
2018-02-14;21:30;VIALE REGIONE SICILIANA N.O. ;C;;13,3307;38,143203
2018-02-15;00:10;VIA GIACHERY CARLO ;F;1;13,358662;38,135101
2018-02-15;07:00;VIA PECORAINO FILIPPO ;C;;13,397056;38,095698
2018-02-15;08:30;VIALE MICHELANGELO ;F;1;13,320347;38,137118
2018-02-15;08:40;VIA CRISPI FRANCESCO ;C;;13,364183;38,124759
2018-02-15;08:00;VIA MASSAIA GUGLIELMO CARD. ;C;;13,371175;38,152559
2018-02-15;10:50;VIA LEOPARDI GIACOMO ;C;;13,344879;38,13611
2018-02-15;12:30;VIALE REGIONE SICILIANA S.E. ;F;1;13,334828;38,096712
2018-02-09;00:15;VIA ORETO ;C;;13,366078;38,108358
2018-02-15;15:40;VIA PECORAINO FILIPPO ;F;1;13,395013;38,096535
2018-02-15;19:00;VIALE REGIONE SICILIANA N.O. ;C;;13,313889;38,158484
2018-02-14;18:45;PIAZZA VERDI GIUSEPPE ;F;1;13,356648;38,120703
2018-02-16;07:40;VIA NOTARBARTOLO EMANUELE ;F;2;13,342471;38,131858
2018-02-16;10:30;VIA NOTO ;C;;13,34875;38,128577
2018-02-16;12:45;VIA RIZZO AMMIRAGLIO ;F;1;13,367947;38,14438
2018-02-16;15:15;VIA ORETO ;C;;13,375389;38,093701
2018-02-16;15:55;VIA LISZT FRANZ ;F;2;13,33573;38,13735
2018-02-16;15:40;VIALE NICOLETTI ROSARIO ;F;2;13,291274;38,190823
2018-02-16;20:15;VIA ROCCELLA GUSTAVO ;F;1;13,34391;38,091544
2018-02-17;10:55;P.ZZA PRINCIPE DI CAMPOREALE ;F;1;13,341212;38,119214
2018-02-17;12:30;VIALE REGIONE SICILIANA S.E. ;F;2;13,335971;38,095865
2018-02-17;14:10;VIA PACINOTTI ANTONIO ;F;1;13,335461;38,128666
2018-02-17;14:45;VIA CAPITO' GIUSEPPE ;C;;13,364125;38,104209
2018-02-17;16:00;PIAZZA GIULIO CESARE ;F;1;13,366068;38,110027
2018-02-17;19:50;VIA AL SANTUARIO DI CRUILLAS ;F;2;13,326956;38,140893
2018-02-18;01:40;VIA MESSINA MARINE ;F;2;13,413298;38,097794
2018-02-18;02:30;CORSO DEI MILLE ;F;2;13,368251;38,111451
2018-02-18;03:45;VIA MESSINA ;C;;13,351224;38,126013
2018-02-18;10:15;VIA MORSO SALVATORE ;C;;13,36223;38,106933
2018-02-18;10:45;VIA DON ORIONE ;F;2;13,362151;38,141094
2018-02-18;18:30;FORO UMBERTO I ;F;1;13,375802;38,115388
2018-02-18;21:30;VIA CALA ;C;;13,368724;38,118873
2018-02-18;22:00;VIA LA MALFA UGO ;F;1;13,309874;38,165049
2018-02-15;12:00;VIA CIACULLI ;C;;13,397674;38,081844
2018-02-19;07:50;VIALE GALILEO GALILEI ;F;1;13,333967;38,132594
2018-02-19;10:00;VIA TASCA LANZA ;C;;13,329193;38,113404
2018-02-19;11:40;VIA MADDALENA UMBERTO ;C;;13,309507;38,106876
2018-02-17;20:30;CORSO DEI MILLE ;F;1;13,375206;38,105503
2018-02-19;12:30;VIA PAPIRETO ;F;1;13,352537;38,116226
2018-02-14;15:54;VIA LA MALFA UGO ;C;;13,310342;38,165204
2018-02-05;11:30;PIAZZA DELLA RIVOLUZIONE ;C;;13,36648;38,11417
2018-02-10;12:30;VIALE MARGHERITA DI SAVOIA ;C;;13,332741;38,190077
2018-02-16;09:30;VIALE LEONARDO DA VINCI ;C;;13,328345;38,128272
2018-02-15;08:10;VIA BALLO TOMMASO ;F;1;13,331176;38,128005
2018-02-15;09:00;VIA SCOBAR CRISTOFARO ;C;;13,330936;38,126881
2018-02-15;11:15;VIALE DE GASPERI ALCIDE ;C;;13,331292;38,148453
2018-02-16;11:15;VIA GUIDO D'AREZZO ;F;1;13,332518;38,139658
2018-01-31;17:00;VIA DANTE ;C;;13,35112;38,123762
2018-02-17;00:30;VIA SERRADIFALCO ;F;1;13,338964;38,125069
2018-02-16;12:10;VIA DEL VESPRO ;C;;13,362671;38,105051
2018-02-19;20:00;VIA MATTEI ENRICO ;F;1;13,39826;38,092699
2018-02-19;18:15;VIALE REGIONE SICILIANA N.O. ;F;2;13,331071;38,104045
2018-02-20;08:00;VIA ANTONELLO DA MESSINA ;F;2;13,359752;38,137027
2018-02-14;15:50;VIALE REGIONE SICILIANA N.O. ;F;1;13,330397;38,103019
2018-02-19;18:30;VIA IFIGENIA ;F;1;13,311509;38,197434
2018-02-19;21:40;VIALE REGIONE SICILIANA S.E. ;C;;13,378263;38,091561
2018-02-17;20:00;VIA PADRE ROSARIO DA PARTANNA ;C;;13,322202;38,170749
2018-02-20;11:50;VIA MONTEPELLEGRINO ;C;;13,358216;38,139562
2018-02-20;10:00;VIALE NICOLETTI ROSARIO ;C;;13,288497;38,192289
2018-02-20;12:15;VIA DE SALIBA ANTONIO ;C;;13,333571;38,133456
2018-02-20;14:50;VIALE MARGHERITA DI SAVOIA ;F;2;13,336087;38,176248
2018-02-20;15:30;VIA D'AZEGLIO MASSIMO ;F;1;13,346069;38,141844
2018-02-20;18:40;CIRC.NE DI MONREALE ;F;2;13,305005;38,09036
2018-02-20;21:10;VIALE DEL FANTE ;C;;13,338613;38,155648
2018-02-20;21:20;VIA PARUTA FILIPPO ;F;1;13,320891;38,090834
2018-02-21;07:45;VIALE AIACE ;F;1;13,319154;38,203108
2018-02-21;10:00;LARGO NOBILE ETTORE ;F;1;13,320821;38,124244
2018-02-21;10:30;VIALE DIANA ;F;3;13,330056;38,13554
2018-02-21;12:25;VIALE LAZIO ;C;;13,335114;38,141247
2018-02-21;12:15;VIALE LAZIO ;C;;13,335099;38,141149
2018-02-19;17:10;PIAZZA EINSTEIN ALBERT ;C;;13,330394;38,128881
2018-02-20;13:30;VIA CASALINI ;F;1;13,313759;38,127262
2018-02-21;15:15;VIA TERENZIO PUBLIO ;F;2;13,278237;38,197768
2018-02-21;18:30;VIA CENTURIPE ;C;;13,295032;38,132295
2018-02-22;06:30;VIA ROMA ;F;2;13,36071;38,12196
2018-02-20;11:35;VIALE REGIONE SICILIANA N.O. ;F;1;13,374893;38,089964
2018-02-21;17:40;VIA NEBRODI;C;;13,32912;38,150156
2018-02-20;20:30;VIA INDOVINA ROBERTO ;C;;13,355151;38,099731
2018-02-21;15:50;PLE ANELLI GIUSEPPE TEN. ;C;;13,343395;38,094277
2018-02-22;13:00;CORSO TUKORY ;F;1;13,355226;38,107822
2018-02-22;14:55;VIALE LEONARDO DA VINCI ;F;1;13,327355;38,128048
2018-02-22;20:34;VIA MATTEI ENRICO ;F;4;13,398301;38,092619
2018-02-23;00:30;LARGO PUNTARELLO GIUSEPPE ;F;1;13,355631;38,084778
2018-02-20;15:30;VIALE STRASBURGO ;F;1;13,325499;38,156705
2018-02-22;16:10;VIA IMMACOLATELLA ;F;1;13,366419;38,116484
2018-02-20;14:00;VIA BASILE ERNESTO ;F;1;13,353972;38,107297
2018-02-21;08:40;VIA POLLACI GIUSEPPE ;C;;13,329307;38,104508
2018-02-22;15:45;VIA POLLACI GIUSEPPE ;C;;13,329695;38,1031
2018-02-22;16:30;CORSO CALATAFIMI ;C;;13,329789;38,102884
2018-02-21;10:15;VIA UDITORE ;F;1;13,326421;38,128971
2018-02-23;15:55;VIA ALDISIO SALVATORE ;F;1;13,331645;38,156215
2018-02-23;11:00;VIA MATTEI ENRICO ;F;3;13,398287;38,092661
2018-02-13;17:50;VIA BADIA ;C;;13,31825;38,137163
2018-02-16;02:00;VIA GALICI ANTONIO ;F;1;13,310282;38,170419
2018-02-13;02:00;VIALE REGIONE SICILIANA N.O. ;C;;13,328997;38,122933
2018-02-23;18:20;CORSO CALATAFIMI ;C;;13,316005;38,09751
2018-02-23;18:30;VIA DEL VISONE ;C;;13,35787;38,086133
2018-02-24;01:15;CORSO CALATAFIMI ;F;6;13,347391;38,110125
2018-02-24;06:00;VIA TOMMASO NATALE ;C;;13,291122;38,184713
2018-02-24;08:50;VIALE REGINA ELENA ;C;;13,32799;38,199918
2018-02-24;11:10;VIALE LEONARDO DA VINCI ;F;1;13,321161;38,126914
2018-02-24;12:00;VIA TRABUCCO ;F;3;13,316612;38,154808
2018-02-24;16:35;CORSO DEI MILLE ;F;1;13,383592;38,100498
2018-02-24;19:10;VIA MARCONI GUGLIELMO ;F;1;13,347813;38,124713
2018-02-24;21:30;VIALE REGIONE SICILIANA N.O. ;F;3;13,324366;38,150159
2018-02-25;02:50;CORSO CALATAFIMI ;F;2;13,308681;38,094298
2018-02-25;05:40;CORSO CALATAFIMI ;F;1;13,320875;38,099536
2018-02-25;07:30;VIA PADRE GIUSEPPE PUGLISI ;R;;13,388464;38,102476
2018-02-25;12:40;VIA DEI CANTIERI ;F;1;13,362953;38,136938
2018-02-25;13:45;VIALE LEONARDO DA VINCI ;C;;13,321178;38,126934
2018-02-24;05:30;VIA MESSINA MARINE ;F;1;13,428159;38,096519
2018-02-26;01:25;VIA DELLA LIBERTA' ;M;;13,34672;38,139194
2018-02-23;19:30;VIA SAVONAROLA GIROLAMO ;F;1;13,320924;38,122321
2018-02-25;22:40;VIA ACRONE ;C;;13,406599;38,088706
2018-02-26;09:00;VIALE REGIONE SICILIANA S.E. ;F;1;13,384531;38,089636
2018-02-24;22:10;VIA DANTE ;F;1;13,351419;38,123888
2018-02-25;03:30;VIA BUONRIPOSO ;C;;13,372036;38,099188
2018-02-22;06:55;VIA PEREZ FRANCESCO PAOLO ;F;1;13,363876;38,109849
2018-02-26;11:45;VIA TELESINO ALESSANDRO ;F;1;13,327574;38,124306
2018-02-26;15:00;VIA S.LORENZO ;C;;13,314505;38,167645
2018-02-26;15:20;VIA MESSINA MARINE ;F;1;13,424022;38,096711
2018-02-26;15:00;PIAZZA TOMMASO NATALE ;C;;13,285713;38,189878
2018-02-26;19:30;VIALE GALILEO GALILEI ;F;1;13,332826;38,135373
2018-02-26;21:20;VIA MESSINA MARINE ;C;;13,405268;38,099023
2018-02-27;08:35;CORSO CALATAFIMI ;F;1;13,330331;38,103052
2018-02-27;09:15;CORSO CALATAFIMI ;C;;13,32779;38,10205
2018-02-27;10:00;VIALE REGIONE SICILIANA S.E. ;F;2;13,333049;38,099163
2018-02-24;16:40;VIA PORTO SALVO ;C;;13,367081;38,118741
2018-02-27;14:05;VIA POLIZIANO ANGELO ;F;1;13,333409;38,123504
2018-02-27;14:05;VIA ARCHIMEDE ;F;2;13,359671;38,130679
2018-02-27;16:15;VIA MATTEI ;F;1;13,322049;38,191303
2018-02-27;09:45;VIA PIAZZA MICHELE ;C;;13,34339;38,115548
2018-02-27;17:00;STRADA PROV. PALERMO;F;2;13,302982;38,09173
2018-02-28;08:20;PIAZZA CAPONNETTO ANTONINO ;C;;13,357839;38,135025
2018-02-26;10:00;VIA MATTARELLA PIERSANTI ;F;1;13,347774;38,131214
2018-02-23;16:14;VIA MALASPINA ;F;1;13,338509;38,130436
2018-02-26;11:15;VIA DANTE ;C;;13,347103;38,122894
2018-02-28;12:10;VIA MARINUZZI ANTONIO ;F;1;13,365983;38,104365
2018-02-28;12:20;VIA PECORAINO FILIPPO ;F;1;13,402722;38,09396
2018-02-28;23:00;VIA ARCHIMEDE ;C;;13,354036;38,128434
2018-03-01;09:00;VIALE REGIONE SICILIANA S.E. ;C;;13,330674;38,100367
2018-02-23;12:20;CORSO ALBERTO AMEDEO ;F;1;13,35072;38,117747
2018-02-28;09:50;VIA PASUBIO ;F;1;13,342349;38,141933
2018-02-27;14:30;VIADOTTO PERRIER CARLO ;C;;13,35888;38,087326
2018-03-01;11:30;STRADELLA CARTIERA GRANDE ;C;;13,309516;38,078246
2018-02-27;15:10;VIA BELGIO ;C;;13,329011;38,150329
2018-03-01;14:45;VIA DELLA LIBERTA' ;F;1;13,348847;38,134988
2018-02-28;11:00;VIA ROCCAZZO ;C;;13,310192;38,123954
2018-03-01;08:45;VIALE REGIONE SICILIANA N.O. ;C;;13,329193;38,119709
2018-02-27;17:20;VIALE REGIONE SICILIANA N.O. ;F;1;13,330313;38,144339
2018-03-01;16:20;VIA SCIUTI GIUSEPPE ;F;2;13,34265;38,133206
2018-03-01;21:30;VIA LI PUMA EPIFANIO ;F;1;13,403709;38,095661
2018-03-01;23:30;VIA PALADINI FILIPPO ;C;;13,309826;38,134247
2018-03-01;12:40;PIAZZA VITTORIO VENETO ;C;;13,342444;38,145785
2018-02-28;09:30;LARGO SELLERIO ANTONIO ;C;;13,357489;38,148093
2018-03-02;07:45;VIA VILLAGRAZIA ;F;2;13,357853;38,092321
2018-03-02;09:00;VIA VILLA SOFIA ;F;1;13,336097;38,153248
2018-03-02;07:30;VIA PACINOTTI ANTONIO ;C;;13,33486;38,12941
2018-03-02;09:05;VIALE LEONARDO DA VINCI ;C;;13,32488;38,12743
2018-03-02;10:30;CORSO CALATAFIMI ;R;;13,31245;38,09581
2018-03-02;23:30;VIA ROMA ;F;3;13,361707;38,120859
2018-03-03;01:30;VIA ARCHIMEDE ;C;;13,356008;38,129227
2018-03-03;12:30;VIALE REGIONE SICILIANA N.O. ;F;2;13,328978;38,112878
2018-03-03;17:30;VIALE REGIONE SICILIANA ;F;1;13,328968;38,145755
2018-03-03;19:00;VIA BRASCA ;F;1;13,37709;38,084176
2018-03-04;03:00;VIA ARCHIMEDE ;F;1;13,35405;38,12846
2018-03-04;10:15;VIA LA LOGGIA GAETANO ;F;1;13,331307;38,106611
2018-03-04;01:00;CORSO CALATAFIMI ;M;;13,329727;38,102966
2018-03-04;13:30;VIA DEGLI EMIRI ;C;;13,332115;38,115116
2018-03-04;17:00;VIA BRASCA ;F;1;13,384215;38,089837
2018-03-04;18:30;VIALE REGIONE SICILIANA ;F;1;13,329244;38,121832
2018-03-04;19:00;VIALE DI VITTORIO GIUSEPPE ;C;;13,404361;38,096932
2018-03-03;07:40;VIA LEOPARDI GIACOMO ;C;;13,344898;38,13566
2018-03-03;10:40;VIA ALBANESE ENRICO ;F;2;13,357881;38,1313
2018-03-05;06:15;VIA CAPPELLO SALVATORE ;F;2;13,382913;38,106881
2018-03-05;09:30;VIA LINCOLN ;C;;13,3673;38,110938
2018-02-26;00:48;VIALE REGINA ELENA ;C;;13,326791;38,20157
2018-02-27;18:00;VIA MATTEI ;C;;13,32149;38,194658
2018-03-05;09:00;CORSO CALATAFIMI ;F;1;13,325845;38,101145
2018-03-05;11:10;VIA ROCCAZZO ;C;;13,312365;38,125213
2018-03-05;12:15;VIA ROMA ;F;1;13,364877;38,113774
2018-03-05;09:10;PZZA ORLANDO VITTORIO EMANUELE ;F;1;13,351046;38,119349
2018-03-01;15:25;VIALE REGIONE SICILIANA N.O. ;C;;13,329684;38,124553
2018-03-04;02:50;VIALE MARCHESE DI VILLABIANCA ;F;1;13,349383;38,138731
2018-03-04;06:20;VIA DEI CANTIERI ;C;;13,360879;38,136464
2018-02-27;15:00;VIA SCIASCIA ANTONIO ;F;1;13,342361;38,126045
2018-03-05;21:00;VIA ROCCAZZO ;F;1;13,306036;38,120396
2018-03-05;23:00;VIA MADDALENA UMBERTO ;C;;13,30851;38,109112
2018-03-06;08:10;VIA NEBRODI;F;1;13,326271;38,154428
2018-03-04;04:00;VIALE REGIONE SICILIANA ;C;;13,330212;38,105314
2018-03-06;11:15;VIA RESUTTANA ;C;;13,329617;38,159868
2018-03-06;14:45;VIA EUGENIO L'EMIRO ;C;;13,340021;38,114704
2018-03-06;14:00;CORSO DEI MILLE ;F;1;13,416578;38,09039
2018-03-06;15:15;VIA DE SPUCHES GIUSEPPE ;C;;13,350636;38,125251
2018-03-06;20:30;VIA GUERRA LEARCO ;C;;13,318288;38,178993
2018-03-06;12:20;VIA DUCA DELLA VERDURA ;F;1;13,356223;38,135202
2018-03-07;08:00;VIA S.LORENZO ;F;1;13,331377;38,156818
2018-03-07;08:35;VIALE DELLE MAGNOLIE ;F;1;13,337723;38,139981
2018-03-07;11:20;VIALE STRASBURGO ;F;1;13,32346;38,159841
2018-02-22;13:00;VIA ARICI GIUSEPPE ;C;;13,310423;38,173409
2018-02-28;12:40;VIA SCIUTI GIUSEPPE ;F;1;13,342687;38,133158
2018-02-28;10:15;VIA GUIDO D'AREZZO ;C;;13,332233;38,140177
2018-03-07;12:40;CORSO ALBERTO AMEDEO ;F;2;13,352061;38,112984
2018-02-14;22:00;VIA LASCARIS COSTANTINO ;C;;13,348716;38,117025
2018-02-22;11:05;VIA PIANO DELL'UCCIARDONE ;C;;13,359763;38,132276
2018-03-07;17:00;VIA PRINCIPE DI PATERNO' ;C;;13,337444;38,138209
2018-03-07;18:30;PIAZZA CASTELNUOVO ;F;1;13,355326;38,123896
2018-03-07;19:55;VIA PITRE' GIUSEPPE ;F;1;13,33968;38,110501
2018-03-07;21:05;VIA RIZZO AMMIRAGLIO ;F;2;13,366176;38,144316
2018-03-07;23:10;CORSO DEI MILLE ;F;1;13,382014;38,101176
2018-03-08;08:30;VIALE STRASBURGO ;F;1;13,321763;38,162032
2018-03-08;09:40;VIALE GALILEO GALILEI ;F;1;13,332855;38,135462
2018-03-08;09:30;VIA MONGITORE ANTONINO ;F;1;13,356176;38,109936
2018-03-08;08:00;VIALE LEONARDO DA VINCI ;C;;13,336053;38,130257
2018-03-08;11:50;VIALE STRASBURGO ;F;1;13,330596;38,152392
2018-03-08;12:00;VIA ROMA ;R;1;13,362816;38,117942
2018-03-08;16:05;VIA PIANO DELL'UCCIARDONE ;F;1;13,360349;38,130942
2018-03-05;07:00;VIA PRINCIPE DI PATERNO' ;F;1;13,336767;38,138066
2018-03-09;02:00;VIALE REGIONE SICILIANA N.O. ;F;2;13,328811;38,119356
2018-03-09;07:40;VIALE MICHELANGELO ;F;1;13,318363;38,136804
2018-03-09;10:10;VIA ANTONIO DI RUDINI' ;F;1;13,370482;38,11126
2018-03-09;11:10;VIALE REGIONE SICILIANA N.O. ;F;1;13,329516;38,144972
2018-02-24;08:30;VIA TRAPANI PESCIA ;C;;13,323925;38,174821
2018-03-08;17:10;VIALE LAZIO ;F;1;13,331555;38,140001
2018-03-07;11:15;VIA DELLA LIBERTA' ;C;;13,343959;38,142565
2018-03-07;09:25;VIA CRISPI FRANCESCO ;C;;13,361336;38,128896
2018-03-09;14:15;VIA LINCOLN ;F;1;13,371975;38,113325
2018-03-09;14:50;VIA VILLAGRAZIA ;F;1;13,346709;38,085511
2018-03-09;19:00;VIA PITRE' GIUSEPPE ;F;1;13,33848;38,110497
2018-03-09;20:00;VIA LASCARIS COSTANTINO ;F;2;13,348759;38,116997
2018-03-10;02:15;VIA VOLTA ALESSANDRO ;C;;13,365285;38,123605
2018-03-10;09:20;VIA MANDERINO ;F;1;13,278062;38,198306
2018-03-10;11:10;VIA DELL'ERMELLINO ;F;1;13,36243;38,086681
2018-03-10;20:30;VIA GIOIA FLAVIO ;C;;13,333768;38,122174
2018-03-10;21:15;VIA CIMBALI GIUSEPPE ;C;;13,363749;38,140199
2018-03-10;16:30;PIAZZA CASTELNUOVO ;F;1;13,355128;38,124923
2018-03-11;06:45;VIA CADORNA LUIGI GEN. ;F;2;13,356149;38,109923
2018-03-11;10:30;VIA ORETO ;F;2;13,375919;38,093173
2018-03-11;13:20;VIALE DELL'OLIMPO ;F;1;13,316029;38,18881
2018-03-11;16:30;CORSO DEI MILLE ;C;;13,368917;38,110672
2018-03-11;16:30;VIA PASUBIO ;C;;13,343055;38,142219
2018-03-11;18:00;VIA BASILE GIOVANBATTISTA F. ;C;;13,348615;38,125127
2018-03-11;18:30;VIA CERVELLO VINCENZO ;F;1;13,315384;38,14922
2018-03-11;23:40;VIA ARIOSTO LUDOVICO ;F;1;13,342768;38,133155
2018-03-12;05:00;PIAZZALE BOLIVAR SIMON ;C;;13,299152;38,188903
2018-03-09;17:15;VIALE REGIONE SICILIANA ;F;1;13,332432;38,099425
2018-03-12;07:50;VIA EUGENIO L'EMIRO ;F;1;13,335112;38,113639
2018-03-09;18:00;VIA SANTICELLI ;C;;13,318126;38,089951
2018-03-12;10:00;VIALE REGIONE SICILIANA N.O. ;F;1;13,32912;38,124282
2018-02-24;19:30;VIA PRINCIPE DI SCORDIA ;F;1;13,359198;38,127011
2018-03-08;14:35;VIALE DELLE MAGNOLIE ;F;1;13,338054;38,140229
2018-02-24;22:50;VIA MARINAI ALLIATA ;C;;13,328855;38,187443
2018-03-12;12:45;VIA ELIA AUGUSTO ;F;1;13,363812;38,105421
2018-03-12;17:50;VIA AMARI MICHELE ;F;1;13,359335;38,125305
2018-03-09;07:15;VIALE REGIONE SICILIANA S.E. ;C;;13,335634;38,09612
2018-03-12;18:00;VIA DELL'ORSA MINORE ;F;2;13,368682;38,095228
2018-03-12;20:05;VIA S.MARIA DI GESU' ;C;;13,376944;38,084937
2018-03-12;11:30;VIA GERMANESE ;C;;13,382365;38,0966
2018-03-13;02:30;VIA GALLETTI ;C;;13,428195;38,096452
2018-03-13;07:00;VIA SERGIO PAPA I ;F;1;13,370598;38,152283
2018-02-24;22:15;VIALE REGIONE SICILIANA S.E. ;C;;13,328797;38,119374
2018-03-12;11:00;VIA PECORAINO FILIPPO ;F;1;13,394925;38,096335
2018-03-13;13:35;VIA ALBANESE ENRICO ;F;2;13,356035;38,130536
2018-03-07;12:50;CORSO TUKORY ;C;;13,357056;38,1083
2018-03-08;08:55;VIA GIACHERY CARLO ;C;;13,357737;38,135736
2018-03-13;16:25;VIA STABILE MARIANO ;C;;13,358512;38,123233
2018-03-12;12:20;VIA DELLA LIBERTA' ;F;1;13,354074;38,126853
2018-03-14;07:00;VIA BERNINI GIAN LORENZO ;M;;13,32324;38,135421
2018-03-14;08:30;VIA TUSA ROSOLINO ;F;2;13,323712;38,133776
2018-03-14;09:15;VIA GULI' SIMONE COM. ;F;1;13,367677;38,138201
2018-03-14;10:30;VIALE STRASBURGO ;F;1;13,32601;38,157202
2018-03-14;10:45;VIA PITRE' GIUSEPPE ;F;2;13,315256;38,109743
2018-03-14;15:40;FORO UMBERTO I ;F;1;13,376336;38,115174
2018-03-14;15:45;VIA AL SANTUARIO DI CRUILLAS ;F;1;13,328552;38,139139
2018-03-14;21:30;VIA DIOMEDE ;F;1;13,318158;38,200089
2018-03-15;01:45;VIA COSTANTINO DOMENICO ;F;2;13,344772;38,131463
2018-03-15;10:05;VIA ROCCAZZO ;F;2;13,309796;38,123298
2018-03-06;07:10;VIA BERNINI GIAN LORENZO ;C;;13,32176;38,137064
2018-03-09;12:30;VIALE REGIONE SICILIANA N.O. ;C;;13,317724;38,1553
2018-03-15;18:30;VIALE REGIONE SICILIANA N.O. ;F;2;13,314456;38,158155
2018-03-15;20:10;VIALE REGIONE SICILIANA N.O. ;C;;13,319166;38,154529
2018-03-15;22:10;VIA GOETHE ;F;1;13,350443;38,121403
2018-03-16;10:40;VIALE MICHELANGELO ;F;1;13,316596;38,136247
2018-03-16;13:20;VIA PACINOTTI ANTONIO ;F;1;13,335375;38,12868
2018-03-07;20:20;CORSO CALATAFIMI ;C;;13,313007;38,096061
2018-03-15;10:10;VIA DANTE ;C;;13,353871;38,124482
2018-03-14;16:00;VIA AUSONIA ;F;1;13,337005;38,146902
2018-03-16;10:30;VIA MOGADISCIO ;C;;13,308737;38,125153
2018-03-16;14:00;VIA MALASPINA ;C;;13,344268;38,126631
2018-03-16;14:10;VIA CONTESSA GIUDITTA ;F;1;13,345624;38,116455
2018-02-19;11:30;VIALE AMEDEO D'AOSTA ;C;;13,387459;38,104837
2018-03-16;17:00;VIA RIZZO AMMIRAGLIO ;F;1;13,364831;38,144145
2018-03-16;20:30;VIA MATER DOLOROSA ;C;;13,328902;38,173149
