Citta',Data,Ora,Luogo,Coordinate,Illesi,Feriti,Riservata,Decessi,Natura
Roma,2018-07-27,11:40,VIALE CESARE PAVESE,"(41.818150000000003,12.46786)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-27,11:50,VIA DI TORREVECCHIA,"(41.925559999999997,12.41475)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,11:50,VIA GREGORIO VII,"(41.89629,12.44364)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,12:00,VIALE DEL TECNOPOLO,"(41.925899999999999,12.640940000000001)",1,1,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-07-27,12:00,VIA SUVERETO,"(41.954239999999999,12.518280000000001)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-27,12:10,VIA MARSALA,"(41.899070000000002,12.50731)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,12:30,VIA CASILINA,"(41.862909999999999,12.61942)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,12:35,VIA APPIA PIGNATELLI,"(41.846119999999999,12.535729999999999)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-27,12:40,VIALE JONIO,"(41.944209999999998,12.535959999999999)",1,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,13:00,VIALE DEI COLLI PORTUENSI,"(41.861330000000002,12.443530000000001)",2,1,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-27,13:10,VIALE DELLA STAZIONE PRENESTINA,"(41.895440000000001,12.546189999999999)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-27,13:25,VIA FEDERICO PATETTA,"(41.904330000000002,12.429679999999999)",1,1,0,0,Investimento di pedone
Roma,2018-07-27,13:30,VIA DELLA PISANA,"(41.855730000000001,12.392340000000001)",1,1,0,0,Tamponamento
Roma,2018-07-27,14:00,VIA GIUSEPPE SEGUENZA,"(41.919029999999999,12.53748)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,14:30,VIA GERMANO SOMMEILLER,"(41.889409999999998,12.513070000000001)",2,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-27,14:50,PIAZZA DEL RISORGIMENTO,"(41.905679999999997,12.458270000000001)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,15:15,VIA GUIDO CALZA,"(41.927819999999997,12.46538)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-27,15:40,VIA ALESSANDRIA,"(41.9116,12.502280000000001)",2,0,0,0,Investimento di pedone
Roma,2018-07-27,15:45,VIA CARPINETO SINELLO,"(41.904200000000003,12.70847)",1,2,0,0,Tamponamento
Roma,2018-07-27,16:00,VIA DI CERVARA,"(41.917050000000003,12.59956)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-27,16:00,VIA DI MONTE DEL GALLO,"(41.896909999999998,12.45105)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-27,16:10,VIA DI S. CROCE IN GERUSALEMME,"(41.889130000000002,12.51412)",0,1,0,0,Infortunio per sola frenata improvvisa
Roma,2018-07-27,16:15,VIA FLAMINIA NUOVA,"(41.96087,12.47917)",2,0,0,0,Tamponamento
Roma,2018-07-27,16:20,VIA FILIPPO MEDA,"(41.913220000000003,12.543559999999999)",3,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-27,16:35,VIA APPIA NUOVA,"(41.879390000000001,12.51695)",1,0,1,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-27,17:00,VIA ANACAPRI,"(41.889940000000003,12.542149999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-27,17:30,VIA CESARE BATTISTI,"(41.896769999999997,12.482659999999999)",0,2,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-07-27,17:30,VIA DI MONTE VERDE,"(41.86974,12.44553)",2,1,0,0,Investimento di pedone
Roma,2018-07-27,17:45,VIA CASILINA,"(41.863869999999999,12.694649999999999)",1,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-27,17:50,VIA PROSPERO INTORCETTA,"(41.788710000000002,12.33334)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,18:05,VIA DELL'ESQUILINO,"(41.898670000000003,12.4975)",1,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-27,18:10,PIAZZA DI PORTA MAGGIORE,"(41.89123,12.51416)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,18:15,PIAZZALE JONIO,"(41.946370000000002,12.525740000000001)",3,0,0,0,Tamponamento
Roma,2018-07-27,18:30,VIA SALLUSTIANA,"(41.907080000000001,12.493880000000001)",3,0,0,0,Veicolo in marcia contro veicolo arresto
Roma,2018-07-27,19:15,VIA TIBURTINA,"(41.925640000000001,12.57376)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,19:40,VIA PRENESTINA,"(41.895040000000002,12.572039999999999)",0,5,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-27,20:50,VIA GIORGIO GRAPPELLI,"(41.911760000000001,12.65713)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-27,21:10,VIA MILAZZO,"(41.901899999999998,12.504350000000001)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-27,21:45,VIALE ROMANIA,"(41.9238,12.49277)",1,1,0,0,Investimento di pedone
Roma,2018-07-27,23:00,VIA VITELLIA,"(41.879950000000001,12.441649999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-27,23:00,VIA DI CASAL SELCE,"(41.89067,12.33475)",0,1,0,0,Fuoriuscita dalla sede stradale
Roma,2018-07-27,23:15,VIALE DEL MONTE OPPIO,"(41.893509999999999,12.49742)",4,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-28,00:32,VIA MARCO E MARCELLIANO,"(41.857669999999999,12.498329999999999)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,01:15,VIA GAGLIANO DEL CAPO,"(41.855499999999999,12.6532)",3,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,01:30,VIA QUINTILIO VARO,"(41.853270000000002,12.56583)",1,0,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-07-28,02:30,LUNGOTEVERE VITTORIO GASSMAN,"(41.869169999999997,12.47245)",0,1,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-28,03:00,PIAZZA FEDERICO MARCELLO LANTE,"(41.85239,12.503030000000001)",0,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-28,05:00,VIA PASQUALE II,"(41.910440000000001,12.40977)",4,1,0,0,Tamponamento
Roma,2018-07-28,06:00,VIA CRISTOFORO COLOMBO,"(41.78584,12.41155)",2,1,0,0,Tamponamento Multiplo
Roma,2018-07-28,06:15,VIA ANAGNINA,"(41.838039999999999,12.59005)",0,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-28,06:25,VIALE GUIDO BACCELLI,"(41.877540000000003,12.4918)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-28,07:45,VIA ACIREALE,"(41.887799999999999,12.51966)",2,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,09:40,VIA PORTUENSE,"(41.846960000000003,12.414020000000001)",4,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-28,09:50,VIALE PARIOLI,"(41.929490000000001,12.4857)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-28,09:55,VIA MARCANTONIO COLONNA,"(41.909999999999997,12.46696)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,10:00,VIA DEL LAGO TERRIONE,"(41.89537,12.45391)",2,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-28,10:20,VIA ADOLFO COZZA,"(41.732599999999998,12.271940000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-28,10:20,VIA COMTE,"(41.934759999999997,12.55678)",3,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,10:20,PIAZZA DELLA MARRANELLA,"(41.880389999999998,12.54232)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,11:15,VIA DEI PLATANI,"(41.881239999999998,12.563510000000001)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-28,11:20,VIA SORISO,"(41.90343,12.41006)",0,2,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,11:20,VIA CIMONE,"(41.930950000000003,12.536339999999999)",3,0,0,0,Tamponamento
Roma,2018-07-28,11:40,CORSO DI FRANCIA,"(41.928019999999997,12.474600000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-28,11:45,VIA TELEGONO,"(41.863289999999999,12.551460000000001)",1,0,0,0,Veicolo in marcia contro veicolo fermo
Roma,2018-07-28,12:00,CIRCONVALLAZIONE CORNELIA,"(41.902030000000003,12.425840000000001)",4,0,0,0,Tamponamento
Roma,2018-07-28,12:00,VIA DELLA VILLA DI LUCINA,"(41.85689,12.484500000000001)",0,0,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-07-28,12:15,VIALE DI TOR DI QUINTO,"(41.945160000000001,12.486409999999999)",4,0,0,0,Tamponamento
Roma,2018-07-28,12:50,VIA DEI LAURI,"(41.885219999999997,12.564450000000001)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,13:00,VIA PINDARO,"(41.756259999999997,12.36782)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,14:30,VIA DI ROCCA CENCIA,"(41.870809999999999,12.690200000000001)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,14:30,VIA LITORANEA,"(41.687620000000003,12.37354)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,14:40,VIA GIOVANNI BATTISTA BASTIANELLI,"(41.865830000000003,12.63504)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-28,14:55,VIA DI VIGNA MURATA,"(41.827199999999998,12.48282)",2,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,15:00,VIA DEL QUARTACCIO,"(41.918050000000001,12.39087)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-28,15:00,VIA COLLATINA,"(41.901949999999999,12.570130000000001)",1,1,0,0,Tamponamento
Roma,2018-07-28,15:15,LUNGOTEVERE IN SASSIA,"(41.900880000000001,12.463050000000001)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,15:20,VIA DELLA NAVICELLA,"(41.882449999999999,12.49826)",0,1,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-28,15:45,VIA DI BOCCEA,"(41.914949999999997,12.38466)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-28,15:45,VIA PORTUENSE,"(41.863199999999999,12.45454)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,16:40,VIA TRIONFALE,"(41.944310000000002,12.41855)",0,1,0,0,Infortunio per caduta del veicolo
Roma,2018-07-28,17:00,VIA CASSIA,"(41.960540000000002,12.451180000000001)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-28,17:00,VIA TUSCOLANA,"(41.836089999999999,12.60178)",5,1,0,0,Tamponamento Multiplo
Roma,2018-07-28,17:10,VIA GIUSEPPE ANTONIO ANDRIULLI,"(41.903080000000003,12.55696)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,17:20,VIALE CARDINAL GINNASI,"(41.732599999999998,12.28083)",2,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,17:30,VIA DANILO STIEPOVICH,"(41.739739999999998,12.2697)",0,4,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-28,17:40,VIA BRUNO BRANDELLERO,"(41.805590000000002,12.450620000000001)",0,2,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-28,18:25,VIA CAPO DELLE ARMI,"(41.740960000000001,12.286289999999999)",4,0,1,0,Investimento di pedone
Roma,2018-07-28,18:30,VIA DI PRATOLUNGO CASILINO,"(41.889470000000003,12.661490000000001)",1,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,18:35,VIALE AURELIO SAFFI,"(41.88232,12.46655)",2,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-28,19:30,VIA DEL CASALE DI S. BASILIO,"(41.938940000000002,12.57788)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-28,20:50,VIA DI TOR BOACCIANA,"(41.751420000000003,12.280670000000001)",2,1,0,0,Tamponamento
Roma,2018-07-28,21:40,VIA APPIA NUOVA,"(41.878070000000001,12.51849)",2,0,0,0,Infortunio per sola frenata improvvisa
Roma,2018-07-28,23:33,VIA APPIA NUOVA,"(41.8489,12.550599999999999)",0,1,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-29,00:50,LUNGOTEVERE DEGLI ALTOVITI,"(41.901049999999998,12.46543)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,01:10,PIAZZALE MARESCIALLO DIAZ,"(41.933100000000003,12.4597)",6,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-29,01:30,VIALE DEI ROMANISTI,"(41.865310000000001,12.58436)",2,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-29,02:00,PIAZZA DEL RISORGIMENTO,"(41.90587,12.45782)",2,0,0,0,Tamponamento
Roma,2018-07-29,02:47,VIA TUSCOLANA,"(41.855269999999997,12.56549)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,03:00,CIRCONVALLAZIONE TIBURTINA,"(41.897620000000003,12.525119999999999)",0,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-29,03:00,VIA MONGINEVRA,"(41.942120000000003,12.530419999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-29,04:40,VIALE DELLO SCALO S. LORENZO,"(41.893830000000001,12.51708)",4,1,0,0,Investimento di pedone
Roma,2018-07-29,06:05,VIA PALOMBARENSE,"(41.960889999999999,12.623620000000001)",5,0,0,0,Tamponamento
Roma,2018-07-29,06:40,VIA TUSCOLANA,"(41.839640000000003,12.592280000000001)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-29,07:05,VIA APPIA NUOVA,"(41.82638,12.55986)",1,3,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-29,07:50,VIALE DEI COLLI PORTUENSI,"(41.86788,12.443569999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-29,08:00,LARGO BRINDISI,"(41.885420000000003,12.510619999999999)",6,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,09:00,VIALE PALMIRO TOGLIATTI,"(41.897210000000001,12.575799999999999)",1,0,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-07-29,09:05,VIA IGEA,"(41.934950000000001,12.442629999999999)",0,1,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-07-29,09:50,VIA DI ROCCA CENCIA,"(41.876260000000002,12.69214)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-29,10:00,PIAZZA DELL'ESQUILINO,"(41.898449999999997,12.497249999999999)",5,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-29,10:35,VIA DEL TORRACCIO DI TORRENOVA,"(41.868479999999998,12.625780000000001)",1,3,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-29,10:50,VIA AURELIA,"(41.89799,12.42334)",4,0,0,0,Tamponamento Multiplo
Roma,2018-07-29,12:30,VIALE REGINA MARGHERITA,"(41.914360000000002,12.50511)",2,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-29,12:50,VIA DELLA MAGLIANA,"(41.831719999999997,12.41962)",4,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-29,13:00,LUNGOTEVERE DELLA FARNESINA,"(41.890970000000003,12.47171)",0,1,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-29,16:30,VIALE MARESCIALLO PILSUDSKI,"(41.927520000000001,12.47504)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,16:30,VIA CASILINA,"(41.863239999999998,12.627129999999999)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,16:35,VIALE DEI SALESIANI,"(41.857289999999999,12.566979999999999)",1,2,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-29,16:40,VIA ERMANNO WOLF FERRARI,"(41.749070000000003,12.376950000000001)",2,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-29,16:50,LUNGOTEVERE ARNALDO DA BRESCIA,"(41.914369999999998,12.47174)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,17:00,VIA TIBURTINA,"(41.93327,12.600239999999999)",3,1,0,0,Tamponamento
Roma,2018-07-29,18:00,VIA CASSIA,"(41.982729999999997,12.413869999999999)",0,0,0,1,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-29,18:15,VIA LITORANEA,"(41.687620000000003,12.37354)",2,2,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-29,18:50,VIA NOMENTANA NUOVA,"(41.934559999999998,12.53148)",1,1,0,0,Investimento di pedone
Roma,2018-07-29,20:00,VIALE GUGLIELMO MARCONI,"(41.857289999999999,12.47133)",5,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,00:01,VIA TIBURTINA,"(41.908549999999998,12.542680000000001)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,00:01,VIA LATINA,"(41.872230000000002,12.51674)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-30,00:15,VIA DI BOCCEA,"(41.933669999999999,12.334669999999999)",6,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,01:20,CORSO SEMPIONE,"(41.93535,12.53424)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,02:30,VIA LAURENTINA,"(41.81015,12.48527)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,07:00,VIA DI BOCCEA,"(41.928359999999998,12.35324)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,08:10,VIA GIUSEPPE PIAZZI,"(41.823689999999999,12.49207)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,08:10,VIA RIMINI,"(41.884390000000003,12.512079999999999)",2,0,0,0,Tamponamento
Roma,2018-07-30,08:20,VIA ANTEO,"(41.880560000000003,12.61598)",2,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,08:30,VIALE LUIGI SCHIAVONETTI,"(41.843449999999997,12.605320000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-30,08:50,VIA DI MACCHIA SAPONARA,"(41.767490000000002,12.357620000000001)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-07-30,08:50,CIRCONVALLAZIONE CORNELIA,"(41.898980000000002,12.42708)",2,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,08:50,VIALE LUIGI SCHIAVONETTI,"(41.843429999999998,12.605320000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-07-30,09:00,VIA DI CASAL DEL MARMO,"(41.933169999999997,12.38161)",0,3,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-07-30,09:05,VIA DI VILLA BETANIA,"(41.889879999999998,12.442970000000001)",2,1,0,0,Tamponamento
Roma,2018-07-30,09:05,PIAZZA CLEMENTE XI,"(41.914020000000001,12.41459)",2,0,0,0,Tamponamento
Roma,2018-07-30,09:25,VIA DI S. PANCRAZIO,"(41.886740000000003,12.45814)",3,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,09:50,VIALE DI TRASTEVERE,"(41.881700000000002,12.46794)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,09:50,VIA TRIONFALE,"(41.944310000000002,12.41855)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,10:20,VIA TUSCOLANA,"(41.842880000000001,12.58418)",4,0,0,0,Tamponamento Multiplo
Roma,2018-07-30,10:30,VIA FLAMINIA NUOVA,"(41.96087,12.47917)",2,1,0,0,Ribaltamento senza urto contro ostacolo fisso
Roma,2018-07-30,10:30,VIA COLA DI RIENZO,"(41.909260000000003,12.469429999999999)",1,2,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,10:30,VIA ZOE FONTANA,"(41.930199999999999,12.609439999999999)",5,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,11:00,VIA PIO SPEZI,"(41.885379999999998,12.37513)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,11:00,VIA COLLATINA,"(41.900309999999998,12.566520000000001)",2,0,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-07-30,11:00,VIA DELLE VIGNE,"(41.840339999999998,12.42197)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,11:45,VIA DEGLI OLMI,"(41.878540000000001,12.57504)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-07-30,11:50,VIA CRISTOFORO COLOMBO,"(41.858580000000003,12.496460000000001)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,12:00,PIAZZA DELLA CROCE ROSSA,"(41.908149999999999,12.50455)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,12:00,VIALE SPARTACO,"(41.858789999999999,12.55391)",1,1,0,0,Investimento di pedone
Roma,2018-07-30,12:10,VIA DI CIAMPINO,"(41.810360000000003,12.580690000000001)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,12:30,PIAZZA GUGLIELMO MARCONI,"(41.833460000000002,12.47113)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,12:30,VIA FLAMINIA,"(41.941920000000003,12.471830000000001)",5,0,0,0,Tamponamento Multiplo
Roma,2018-07-30,13:10,VIALE DEGLI EROI DI CEFALONIA,"(41.783169999999998,12.436450000000001)",1,0,0,0,Fuoriuscita dalla sede stradale
Roma,2018-07-30,13:15,PIAZZALE DEGLI EROI,"(41.908569999999997,12.448700000000001)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,13:30,VIA DI VIGNA MURATA,"(41.82638,12.491199999999999)",3,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,13:35,VIA DI TOR TRE TESTE,"(41.881590000000003,12.59186)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,14:00,CORSO DI FRANCIA,"(41.940150000000003,12.47119)",2,0,0,0,Tamponamento
Roma,2018-07-30,14:20,VIA DEL MARE,"(41.840260000000001,12.463229999999999)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,14:30,VIA DI BOCCEA,"(41.90211,12.425649999999999)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,14:40,VIA MATTIA BATTISTINI,"(41.91854,12.41845)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,15:00,VIA SALARIA,"(41.939990000000002,12.50653)",3,0,0,0,Tamponamento
Roma,2018-07-30,15:10,VIA OSTIENSE,"(41.768039999999999,12.3225)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-07-30,15:15,VIA PRENESTINA,"(41.893259999999998,12.615320000000001)",3,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-07-30,15:30,VIA DONATO MENICHELLA,"(41.946669999999997,12.58846)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-07-30,16:15,PIAZZA ANTONIO MEUCCI,"(41.861820000000002,12.46313)",2,0,0,0,Scontro laterale fra veicoli in marcia
