ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
3652495,Roma,PIAZZA AUGUSTO RIGHI,Asciutto,Asfaltata,Ore Diurne,"(12.47005,41.86177)"
3652495,Roma,PIAZZA AUGUSTO RIGHI,Asciutto,Asfaltata,Ore Diurne,"(12.47005,41.86177)"
3652495,Roma,PIAZZA AUGUSTO RIGHI,Asciutto,Asfaltata,Ore Diurne,"(12.47005,41.86177)"
3652506,Roma,VIALE VASCO DE GAMA,Asciutto,Asfaltata,Ore Diurne,"(12.27388,41.73786)"
3652506,Roma,VIALE VASCO DE GAMA,Asciutto,Asfaltata,Ore Diurne,"(12.27388,41.73786)"
3652522,Roma,VIA DEL CASTRO PRETORIO,Asciutto,Asfaltata,Ore Diurne,"(12.5057,41.90179)"
3652522,Roma,VIA DEL CASTRO PRETORIO,Asciutto,Asfaltata,Ore Diurne,"(12.5057,41.90179)"
3652524,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Sufficiente,"(12.54196,41.892)"
3652524,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Sufficiente,"(12.54196,41.892)"
3652524,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Sufficiente,"(12.54196,41.892)"
3652527,Roma,VIA DELLA CASETTA MATTEI,Asciutto,Asfaltata,Sufficiente,"(12.42044,41.86227)"
3652527,Roma,VIA DELLA CASETTA MATTEI,Asciutto,Asfaltata,Sufficiente,"(12.42044,41.86227)"
3652542,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.52971,41.91602)"
3652542,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.52971,41.91602)"
3652542,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.52971,41.91602)"
3652545,Roma,PIAZZA ALBANIA,Asciutto,In cubetti di porfido,Sufficiente,"(12.48338,41.87966)"
3652552,Roma,VIA ANDERSEN,Asciutto,Asfaltata,Ore Diurne,"(12.40361,41.92434)"
3652552,Roma,VIA ANDERSEN,Asciutto,Asfaltata,Ore Diurne,"(12.40361,41.92434)"
3652562,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente,"(12.53427,41.90832)"
3652568,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12.40781,41.9826)"
3652568,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Ore Diurne,"(12.40781,41.9826)"
3652572,Roma,VIALE KANT,Asciutto,Asfaltata,Sufficiente,"(12.55492,41.9338)"
3652587,Roma,VIA DEL TEATRO DI MARCELLO,Asciutto,In cubetti di porfido,Ore Diurne,"(12.48043,41.8922)"
3652587,Roma,VIA DEL TEATRO DI MARCELLO,Asciutto,In cubetti di porfido,Ore Diurne,"(12.48043,41.8922)"
3652592,Roma,VIA ISOLE DEL CAPO VERDE,Asciutto,Asfaltata,Ore Diurne,"(12.27388,41.73786)"
3652592,Roma,VIA ISOLE DEL CAPO VERDE,Asciutto,Asfaltata,Ore Diurne,"(12.27388,41.73786)"
3652593,Roma,VIA ORIOLO ROMANO,Asciutto,Asfaltata,Sufficiente,"(12.46163,41.96618)"
3652597,Roma,VIA DEI DUE PONTI,Asciutto,Asfaltata,Sufficiente,"(12.46117,41.96628)"
3652597,Roma,VIA DEI DUE PONTI,Asciutto,Asfaltata,Sufficiente,"(12.46117,41.96628)"
3652604,Roma,VIALE JONIO,Asciutto,Asfaltata,Sufficiente,"(12.53611,41.94388)"
3652604,Roma,VIALE JONIO,Asciutto,Asfaltata,Sufficiente,"(12.53611,41.94388)"
3652632,Roma,PIAZZA FRANCESCO CONTEDUCA,Asciutto,Asfaltata,Ore Diurne,"(12.28881,41.73558)"
3652632,Roma,PIAZZA FRANCESCO CONTEDUCA,Asciutto,Asfaltata,Ore Diurne,"(12.28881,41.73558)"
3652646,Roma,VIA MARMORATA,Asciutto,In cubetti di porfido,Inesistente,"(12.4784,41.87981)"
3652646,Roma,VIA MARMORATA,Asciutto,In cubetti di porfido,Inesistente,"(12.4784,41.87981)"
3652661,Roma,VIA VAL D'ALA,Asciutto,Asfaltata,Sufficiente,"(12.52151,41.94189)"
3652663,Roma,VIA RAFFAELE STASI,Asciutto,Asfaltata,Insufficiente,"(12.45692,41.96536)"
3652666,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Con buche,Sufficiente,"(12.43628,41.78384)"
3652666,Roma,VIALE DEGLI EROI DI CEFALONIA,Asciutto,Con buche,Sufficiente,"(12.43628,41.78384)"
3652683,Roma,VIALE DELLA STAZIONE DI CASTEL FUSANO,Asciutto,Asfaltata,Sufficiente,"(12.30827,41.71985)"
3652683,Roma,VIALE DELLA STAZIONE DI CASTEL FUSANO,Asciutto,Asfaltata,Sufficiente,"(12.30827,41.71985)"
3652683,Roma,VIALE DELLA STAZIONE DI CASTEL FUSANO,Asciutto,Asfaltata,Sufficiente,"(12.30827,41.71985)"
3652685,Roma,PIAZZALE UGO LA MALFA,Asciutto,Asfaltata,Sufficiente,"(,)"
3652685,Roma,PIAZZALE UGO LA MALFA,Asciutto,Asfaltata,Sufficiente,"(,)"
3652685,Roma,PIAZZALE UGO LA MALFA,Asciutto,Asfaltata,Sufficiente,"(,)"
3652686,Roma,VIALE ENRICO ORTOLANI,Asciutto,Asfaltata,Ore Diurne,"(12.33393,41.77184)"
3652686,Roma,VIALE ENRICO ORTOLANI,Asciutto,Asfaltata,Ore Diurne,"(12.33393,41.77184)"
3652691,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Sufficiente,"(12.45171,41.81489)"
3652691,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Sufficiente,"(12.45171,41.81489)"
3652691,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Sufficiente,"(12.45171,41.81489)"
3652691,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Sufficiente,"(12.45171,41.81489)"
3652691,Roma,VIA DI DECIMA,Asciutto,Asfaltata,Sufficiente,"(12.45171,41.81489)"
3652720,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente,"(12.68206,41.86279)"
3652720,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente,"(12.68206,41.86279)"
3652720,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente,"(12.68206,41.86279)"
3652720,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente,"(12.68206,41.86279)"
3652720,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente,"(12.68206,41.86279)"
3652726,Roma,VIA MARCANTONIO BRAGADIN,Asciutto,Asfaltata,Sufficiente,"(12.44651,41.90599)"
3652726,Roma,VIA MARCANTONIO BRAGADIN,Asciutto,Asfaltata,Sufficiente,"(12.44651,41.90599)"
3652736,Roma,PIAZZA D'ARACOELI,Asciutto,Acciotolata,Ore Diurne,"(,)"
3652748,Roma,VIA DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.61853,41.87754)"
3652750,Roma,VIA WALTER TOBAGI,Asciutto,Asfaltata,Sufficiente,"(12.59721,41.87545)"
3652750,Roma,VIA WALTER TOBAGI,Asciutto,Asfaltata,Sufficiente,"(12.59721,41.87545)"
3652751,Roma,VIA SANT'ELPIDIO A MARE,Asciutto,Asfaltata,Ore Diurne,"(12.72614,41.91832)"
3652751,Roma,VIA SANT'ELPIDIO A MARE,Asciutto,Asfaltata,Ore Diurne,"(12.72614,41.91832)"
3652761,Roma,VIA DOMENICO BECCAFUMI,Asciutto,Asfaltata,Ore Diurne,"(12.62273,41.86636)"
3652761,Roma,VIA DOMENICO BECCAFUMI,Asciutto,Asfaltata,Ore Diurne,"(12.62273,41.86636)"
3652762,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.57601,41.95508)"
3652762,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.57601,41.95508)"
3652762,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.57601,41.95508)"
3652762,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.57601,41.95508)"
3652762,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne,"(12.57601,41.95508)"
3652827,Roma,VIA RENATO FUCINI,Asciutto,Asfaltata,Ore Diurne,"(12.54911,41.95029)"
3652827,Roma,VIA RENATO FUCINI,Asciutto,Asfaltata,Ore Diurne,"(12.54911,41.95029)"
3652832,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Sufficiente,"(12.45492,41.91667)"
3652832,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Sufficiente,"(12.45492,41.91667)"
3652832,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Sufficiente,"(12.45492,41.91667)"
3652832,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Sufficiente,"(12.45492,41.91667)"
3652832,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Sufficiente,"(12.45492,41.91667)"
3652843,Roma,VIALE DEGLI EROI DI RODI,Asciutto,Asfaltata,Ore Diurne,"(12.44235,41.77738)"
3652864,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.50918,41.72716)"
3652864,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.50918,41.72716)"
3652878,Roma,VIA DELLE CAPANNELLE,Asciutto,Asfaltata,Ore Diurne,"(12.56224,41.82466)"
3652878,Roma,VIA DELLE CAPANNELLE,Asciutto,Asfaltata,Ore Diurne,"(12.56224,41.82466)"
3652906,Roma,VIA VALSAVARANCHE,Asciutto,Asfaltata,Ore Diurne,"(12.51441,41.9437)"
3652906,Roma,VIA VALSAVARANCHE,Asciutto,Asfaltata,Ore Diurne,"(12.51441,41.9437)"
3652911,Roma,PIAZZA FONTE DEGLI ACILII,Asciutto,Asfaltata,Ore Diurne,"(12.36846,41.7557)"
3652911,Roma,PIAZZA FONTE DEGLI ACILII,Asciutto,Asfaltata,Ore Diurne,"(12.36846,41.7557)"
3652950,Roma,PIAZZA DI VILLA CARPEGNA,Asciutto,Asfaltata,Ore Diurne,"(12.42965,41.89537)"
3652950,Roma,PIAZZA DI VILLA CARPEGNA,Asciutto,Asfaltata,Ore Diurne,"(12.42965,41.89537)"
3652953,Roma,VIA MARMORATA,Asciutto,Asfaltata,Ore Diurne,"(12.47723,41.88122)"
3652953,Roma,VIA MARMORATA,Asciutto,Asfaltata,Ore Diurne,"(12.47723,41.88122)"
3652957,Roma,VIA DI VAL CANNUTA,Asciutto,Asfaltata,Sufficiente,"(12.41495,41.90179)"
3652957,Roma,VIA DI VAL CANNUTA,Asciutto,Asfaltata,Sufficiente,"(12.41495,41.90179)"
3652958,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.51023,41.85774)"
3652958,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.51023,41.85774)"
3653025,Roma,VIALE DEL POLICLINICO,Asciutto,Asfaltata,Ore Diurne,"(12.50878,41.90849)"
3653025,Roma,VIALE DEL POLICLINICO,Asciutto,Asfaltata,Ore Diurne,"(12.50878,41.90849)"
3653025,Roma,VIALE DEL POLICLINICO,Asciutto,Asfaltata,Ore Diurne,"(12.50878,41.90849)"
3653028,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.52907,41.87006)"
3653028,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.52907,41.87006)"
3653030,Roma,VIA FRASCATI,Asciutto,Asfaltata,Ore Diurne,"(12.54137,41.86676)"
3653030,Roma,VIA FRASCATI,Asciutto,Asfaltata,Ore Diurne,"(12.54137,41.86676)"
3653043,Roma,PIAZZALE DI PORTA PIA,Asciutto,Asfaltata,Ore Diurne,"(12.50159,41.90968)"
3653043,Roma,PIAZZALE DI PORTA PIA,Asciutto,Asfaltata,Ore Diurne,"(12.50159,41.90968)"
3653043,Roma,PIAZZALE DI PORTA PIA,Asciutto,Asfaltata,Ore Diurne,"(12.50159,41.90968)"
3653046,Roma,VIA DI TOR TRE TESTE,Asciutto,Asfaltata,Ore Diurne,"(12.59186,41.88156)"
3653046,Roma,VIA DI TOR TRE TESTE,Asciutto,Asfaltata,Ore Diurne,"(12.59186,41.88156)"
3653048,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne,"(12.50091,41.94022)"
3653048,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne,"(12.50091,41.94022)"
3653048,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne,"(12.50091,41.94022)"
3653050,Roma,PIAZZALE DEL VERANO,Asciutto,Asfaltata,Sufficiente,"(12.51879,41.90178)"
3653050,Roma,PIAZZALE DEL VERANO,Asciutto,Asfaltata,Sufficiente,"(12.51879,41.90178)"
3653053,Roma,VIA DEI PIOPPI,Asciutto,Asfaltata,Ore Diurne,"(12.57365,41.87821)"
3653053,Roma,VIA DEI PIOPPI,Asciutto,Asfaltata,Ore Diurne,"(12.57365,41.87821)"
3653053,Roma,VIA DEI PIOPPI,Asciutto,Asfaltata,Ore Diurne,"(12.57365,41.87821)"
3653057,Roma,VIALE DELLO SCALO S. LORENZO,Asciutto,Asfaltata,Sufficiente,"(12.5204,41.89671)"
3653057,Roma,VIALE DELLO SCALO S. LORENZO,Asciutto,Asfaltata,Sufficiente,"(12.5204,41.89671)"
3653105,Roma,VIA CAMPAGNATICO,Asciutto,Asfaltata,Ore Diurne,"(12.43792,41.84319)"
3653125,Roma,VIALE DELLO STADIO OLIMPICO,Asciutto,Asfaltata,Sufficiente,"(12.45417,41.9299)"
3653145,Roma,PIAZZA DELLE CONIFERE,Asciutto,Asfaltata,Ore Diurne,"(12.56788,41.88248)"
3653145,Roma,PIAZZA DELLE CONIFERE,Asciutto,Asfaltata,Ore Diurne,"(12.56788,41.88248)"
3653198,Roma,VIA GIUSEPPE FERRARI,Asciutto,Asfaltata,Ore Diurne,"(12.46447,41.91422)"
3653198,Roma,VIA GIUSEPPE FERRARI,Asciutto,Asfaltata,Ore Diurne,"(12.46447,41.91422)"
3653220,Roma,VIA ALBERTO DA GIUSSANO,Asciutto,Asfaltata,Ore Diurne,"(12.53485,41.88885)"
3653220,Roma,VIA ALBERTO DA GIUSSANO,Asciutto,Asfaltata,Ore Diurne,"(12.53485,41.88885)"
3653220,Roma,VIA ALBERTO DA GIUSSANO,Asciutto,Asfaltata,Ore Diurne,"(12.53485,41.88885)"
3653227,Roma,CIRCONVALLAZIONE ORIENTALE,Asciutto,Asfaltata,Ore Diurne,"(12.58206,41.82445)"
3653227,Roma,CIRCONVALLAZIONE ORIENTALE,Asciutto,Asfaltata,Ore Diurne,"(12.58206,41.82445)"
3653272,Roma,VIA DI CECILIA METELLA,Asciutto,Asfaltata,Ore Diurne,"(12.52515,41.85109)"
3653272,Roma,VIA DI CECILIA METELLA,Asciutto,Asfaltata,Ore Diurne,"(12.52515,41.85109)"
3653272,Roma,VIA DI CECILIA METELLA,Asciutto,Asfaltata,Ore Diurne,"(12.52515,41.85109)"
3653272,Roma,VIA DI CECILIA METELLA,Asciutto,Asfaltata,Ore Diurne,"(12.52515,41.85109)"
3653276,Roma,VIA NINO OXILIA,Asciutto,Asfaltata,Ore Diurne,"(12.49167,41.92547)"
3653308,Roma,VIA LUISA DI SAVOIA,Asciutto,Asfaltata,Sufficiente,"(12.57414,41.90348)"
3653308,Roma,VIA LUISA DI SAVOIA,Asciutto,Asfaltata,Sufficiente,"(12.57414,41.90348)"
3653314,Roma,VIALE DELLE BELLE ARTI,Asciutto,Asfaltata,Ore Diurne,"(12.47876,41.91848)"
3653314,Roma,VIALE DELLE BELLE ARTI,Asciutto,Asfaltata,Ore Diurne,"(12.47876,41.91848)"
3653335,Roma,VIALE VICOPISANO,Asciutto,Asfaltata,Ore Diurne,"(12.45999,41.84644)"
3653349,Roma,VIA CAPO DELL'ARGENTIERA,Asciutto,Asfaltata,Ore Diurne,"(12.28524,41.74068)"
3653349,Roma,VIA CAPO DELL'ARGENTIERA,Asciutto,Asfaltata,Ore Diurne,"(12.28524,41.74068)"
3653351,Roma,VIA DI GENEROSA,Asciutto,Asfaltata,Ore Diurne,"(12.42593,41.83666)"
3653351,Roma,VIA DI GENEROSA,Asciutto,Asfaltata,Ore Diurne,"(12.42593,41.83666)"
3653351,Roma,VIA DI GENEROSA,Asciutto,Asfaltata,Ore Diurne,"(12.42593,41.83666)"
3653351,Roma,VIA DI GENEROSA,Asciutto,Asfaltata,Ore Diurne,"(12.42593,41.83666)"
3653351,Roma,VIA DI GENEROSA,Asciutto,Asfaltata,Ore Diurne,"(12.42593,41.83666)"
3653366,Roma,VIA VILFREDO PARETO,Asciutto,Asfaltata,Ore Diurne,"(12.46498,41.95031)"
3653366,Roma,VIA VILFREDO PARETO,Asciutto,Asfaltata,Ore Diurne,"(12.46498,41.95031)"
3653366,Roma,VIA VILFREDO PARETO,Asciutto,Asfaltata,Ore Diurne,"(12.46498,41.95031)"
3653367,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Ore Diurne,"(12.43093,41.89829)"
3653367,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Ore Diurne,"(12.43093,41.89829)"
3653367,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Ore Diurne,"(12.43093,41.89829)"
3653367,Roma,VIA BALDO DEGLI UBALDI,Asciutto,Asfaltata,Ore Diurne,"(12.43093,41.89829)"
3653378,Roma,VIALE DEI PROMONTORI,Asciutto,Asfaltata,Ore Diurne,"(12.29351,41.73692)"
3653378,Roma,VIALE DEI PROMONTORI,Asciutto,Asfaltata,Ore Diurne,"(12.29351,41.73692)"
3653387,Roma,PIAZZA DELL'ESQUILINO,Asciutto,Asfaltata,Ore Diurne,"(,)"
3653387,Roma,PIAZZA DELL'ESQUILINO,Asciutto,Asfaltata,Ore Diurne,"(,)"
3653416,Roma,VIA DI DRAGONE,Asciutto,Asfaltata,Ore Diurne,"(12.33955,41.77866)"
3653416,Roma,VIA DI DRAGONE,Asciutto,Asfaltata,Ore Diurne,"(12.33955,41.77866)"
3653465,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.4425,41.89861)"
3653465,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.4425,41.89861)"
3653617,Roma,VIA ANDREA DORIA,Asciutto,Asfaltata,Ore Diurne,"(12.45057,41.90935)"
3653617,Roma,VIA ANDREA DORIA,Asciutto,Asfaltata,Ore Diurne,"(12.45057,41.90935)"
3653633,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.42788,41.8986)"
3653633,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.42788,41.8986)"
3653635,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Ore Diurne,"(12.4549,41.91679)"
3653635,Roma,PIAZZALE CLODIO,Asciutto,Asfaltata,Ore Diurne,"(12.4549,41.91679)"
3653670,Roma,VIA DEL CANALE DELLA LINGUA,Asciutto,Con buche,Ore Diurne,"(12.33999,41.74152)"
3653685,Roma,VIA DEL CANALE DELLA LINGUA,,,,"(12.33999,41.74152)"
3653687,Roma,VIA DELLA GIUSTINIANA,Asciutto,Asfaltata,Ore Diurne,"(12.48672,42.00193)"
3653687,Roma,VIA DELLA GIUSTINIANA,Asciutto,Asfaltata,Ore Diurne,"(12.48672,42.00193)"
3653693,Roma,VIA LUCIO PAPIRIO,Asciutto,Asfaltata,Ore Diurne,"(12.56041,41.85331)"
3653693,Roma,VIA LUCIO PAPIRIO,Asciutto,Asfaltata,Ore Diurne,"(12.56041,41.85331)"
3653693,Roma,VIA LUCIO PAPIRIO,Asciutto,Asfaltata,Ore Diurne,"(12.56041,41.85331)"
3653693,Roma,VIA LUCIO PAPIRIO,Asciutto,Asfaltata,Ore Diurne,"(12.56041,41.85331)"
3653748,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Sufficiente,"(12.47871,41.8517)"
3653748,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Sufficiente,"(12.47871,41.8517)"
3653748,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Sufficiente,"(12.47871,41.8517)"
3653748,Roma,VIA SILVIO D'AMICO,Asciutto,Asfaltata,Sufficiente,"(12.47871,41.8517)"
3653811,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Sufficiente,"(12.40781,41.9826)"
3653811,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Sufficiente,"(12.40781,41.9826)"
3653811,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Sufficiente,"(12.40781,41.9826)"
3653811,Roma,VIA TRIONFALE,Asciutto,Asfaltata,Sufficiente,"(12.40781,41.9826)"
3653831,Roma,PIAZZA ZAMA,,,,"(,)"
3653831,Roma,PIAZZA ZAMA,,,,"(,)"
3653831,Roma,PIAZZA ZAMA,,,,"(,)"
3653879,Roma,PONTE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.4706,41.85987)"
3653879,Roma,PONTE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.4706,41.85987)"
3653879,Roma,PONTE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne,"(12.4706,41.85987)"
3653997,Roma,VIALE UMBERTO TUPINI,Asciutto,Asfaltata,Sufficiente,"(12.46183,41.8328)"
3654154,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.52729,41.87095)"
3654154,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.52729,41.87095)"
3654173,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne,"(12.62846,41.85827)"
3654173,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne,"(12.62846,41.85827)"
3654173,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne,"(12.62846,41.85827)"
3654174,Roma,VIA FILIPPO FIORENTINI,Asciutto,Asfaltata,Ore Diurne,"(12.55549,41.90985)"
3654174,Roma,VIA FILIPPO FIORENTINI,Asciutto,Asfaltata,Ore Diurne,"(12.55549,41.90985)"
3654175,Roma,VIA MEZZOIUSO,Asciutto,Asfaltata,Sufficiente,"(12.67119,41.86661)"
3654175,Roma,VIA MEZZOIUSO,Asciutto,Asfaltata,Sufficiente,"(12.67119,41.86661)"
3654176,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne,"(12.62963,41.86736)"
3654176,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne,"(12.62963,41.86736)"
3654176,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne,"(12.62963,41.86736)"
3654176,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne,"(12.62963,41.86736)"
3654179,Roma,VIA DELLA TENUTA DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.62168,41.859)"
3654179,Roma,VIA DELLA TENUTA DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.62168,41.859)"
3654183,Roma,VIA DELLA MAGLIANELLA,Asciutto,Asfaltata,Sufficiente,"(12.38235,41.88873)"
3654183,Roma,VIA DELLA MAGLIANELLA,Asciutto,Asfaltata,Sufficiente,"(12.38235,41.88873)"
3654187,Roma,VIA DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.61853,41.87754)"
3654188,Roma,VIA DEL CASALE DI S. BASILIO,Asciutto,Asfaltata,Ore Diurne,"(12.58352,41.93428)"
3654188,Roma,VIA DEL CASALE DI S. BASILIO,Asciutto,Asfaltata,Ore Diurne,"(12.58352,41.93428)"
3654193,Roma,VIA BURGIO,Asciutto,Asfaltata,Sufficiente,"(12.66848,41.86359)"
3654197,Roma,VIA DELLA TENUTA DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.62096,41.85886)"
3654197,Roma,VIA DELLA TENUTA DI TORRENOVA,Asciutto,Asfaltata,Ore Diurne,"(12.62096,41.85886)"
3654198,Roma,VIA DI PRATAPORCI,Asciutto,Asfaltata,Ore Diurne,"(12.68447,41.85878)"
3654198,Roma,VIA DI PRATAPORCI,Asciutto,Asfaltata,Ore Diurne,"(12.68447,41.85878)"
3654206,Roma,VIALE GIUSTINIANO IMPERATORE,Asciutto,Asfaltata,Ore Diurne,"(12.48854,41.85376)"
3654212,Roma,VIA ALFONSO TORELLI,Asciutto,Asfaltata,Ore Diurne,"(12.53885,41.89985)"
3654212,Roma,VIA ALFONSO TORELLI,Asciutto,Asfaltata,Ore Diurne,"(12.53885,41.89985)"
3654212,Roma,VIA ALFONSO TORELLI,Asciutto,Asfaltata,Ore Diurne,"(12.53885,41.89985)"
3654212,Roma,VIA ALFONSO TORELLI,Asciutto,Asfaltata,Ore Diurne,"(12.53885,41.89985)"
3654214,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Ore Diurne,"(12.52519,41.69766)"
3654222,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.53338,41.90971)"
3654222,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.53338,41.90971)"
3654222,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.53338,41.90971)"
3654222,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.53338,41.90971)"
3654222,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne,"(12.53338,41.90971)"
3654223,Roma,VIA VINCENZO TIERI,Asciutto,Asfaltata,Sufficiente,"(12.36996,42.01743)"
3654223,Roma,VIA VINCENZO TIERI,Asciutto,Asfaltata,Sufficiente,"(12.36996,42.01743)"
3654224,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Sufficiente,"(12.484,41.84968)"
3654226,Roma,PIAZZALE DI PONTE MILVIO,Asciutto,Asfaltata,Ore Diurne,"(12.46578,41.93735)"
3654226,Roma,PIAZZALE DI PONTE MILVIO,Asciutto,Asfaltata,Ore Diurne,"(12.46578,41.93735)"
3654244,Roma,VIA MERULANA,Asciutto,Asfaltata,Sufficiente,"(12.50337,41.88945)"
3654244,Roma,VIA MERULANA,Asciutto,Asfaltata,Sufficiente,"(12.50337,41.88945)"
3654246,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53975,41.90841)"
3654246,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53975,41.90841)"
3654246,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53975,41.90841)"
3654269,Roma,VIA SAN LEO,Asciutto,Asfaltata,Ore Diurne,"(12.51145,41.98027)"
3654269,Roma,VIA SAN LEO,Asciutto,Asfaltata,Ore Diurne,"(12.51145,41.98027)"
3654275,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.57891,41.84636)"
3654275,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.57891,41.84636)"
3654275,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.57891,41.84636)"
3654275,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.57891,41.84636)"
3654293,Roma,VIA PIZZO DI CALABRIA,Asciutto,Asfaltata,Ore Diurne,"(12.5616,41.82521)"
