ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione
3766251,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766251,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766251,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766256,Roma,VIA DI PRATAPORCI,Asciutto,Con buche,Ore Diurne
3766257,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne
3766257,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne
3766257,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne
3766257,Roma,VIALE OXFORD,Asciutto,Asfaltata,Ore Diurne
3766258,Roma,VIA WALTER TOBAGI,Bagnato (pioggia),Asfaltata,Ore Diurne
3766258,Roma,VIA WALTER TOBAGI,Bagnato (pioggia),Asfaltata,Ore Diurne
3766258,Roma,VIA WALTER TOBAGI,Bagnato (pioggia),Asfaltata,Ore Diurne
3766258,Roma,VIA WALTER TOBAGI,Bagnato (pioggia),Asfaltata,Ore Diurne
3766258,Roma,VIA WALTER TOBAGI,Bagnato (pioggia),Asfaltata,Ore Diurne
3766259,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766259,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766260,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766260,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3766261,Roma,VIA PARTANNA,Asciutto,Con buche,Ore Diurne
3766261,Roma,VIA PARTANNA,Asciutto,Con buche,Ore Diurne
3766261,Roma,VIA PARTANNA,Asciutto,Con buche,Ore Diurne
3766308,Roma,LUNGOTEVERE MARESCIALLO CADORNA,Asciutto,Asfaltata,Ore Diurne
3766308,Roma,LUNGOTEVERE MARESCIALLO CADORNA,Asciutto,Asfaltata,Ore Diurne
3766320,Roma,PIAZZALE DEGLI EROI,Asciutto,Asfaltata,Ore Diurne
3766320,Roma,PIAZZALE DEGLI EROI,Asciutto,Asfaltata,Ore Diurne
3766328,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3766328,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3766329,Roma,VIALE MANZONI,Asciutto,Asfaltata,Sufficiente
3766329,Roma,VIALE MANZONI,Asciutto,Asfaltata,Sufficiente
3766332,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Ore Diurne
3766332,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Ore Diurne
3766332,Roma,VIALE DELLE MEDAGLIE D'ORO,Asciutto,Asfaltata,Ore Diurne
3766355,Roma,VIA DI BACCANELLO,Asciutto,Asfaltata,Ore Diurne
3766355,Roma,VIA DI BACCANELLO,Asciutto,Asfaltata,Ore Diurne
3766363,Roma,VIA DI S. FRANCESCO A RIPA,Asciutto,In cubetti di porfido,Ore Diurne
3766367,Roma,VIA DELLA GIUSTINIANA,Asciutto,Asfaltata,Ore Diurne
3766367,Roma,VIA DELLA GIUSTINIANA,Asciutto,Asfaltata,Ore Diurne
3766367,Roma,VIA DELLA GIUSTINIANA,Asciutto,Asfaltata,Ore Diurne
3766376,Roma,VIA DEL BABUINO,Bagnato (pioggia),Asfaltata,Ore Diurne
3766376,Roma,VIA DEL BABUINO,Bagnato (pioggia),Asfaltata,Ore Diurne
3766384,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Ore Diurne
3766384,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Ore Diurne
3766388,Roma,VIALE DELLE MILIZIE,Asciutto,Asfaltata,Sufficiente
3766388,Roma,VIALE DELLE MILIZIE,Asciutto,Asfaltata,Sufficiente
3766388,Roma,VIALE DELLE MILIZIE,Asciutto,Asfaltata,Sufficiente
3766388,Roma,VIALE DELLE MILIZIE,Asciutto,Asfaltata,Sufficiente
3766388,Roma,VIALE DELLE MILIZIE,Asciutto,Asfaltata,Sufficiente
3766397,Roma,VIA DELLA LUNGARA,Asciutto,Acciotolata,Ore Diurne
3766397,Roma,VIA DELLA LUNGARA,Asciutto,Acciotolata,Ore Diurne
3766401,Roma,VIA DI ACILIA,Asciutto,Asfaltata,Ore Diurne
3766407,Roma,PIAZZA DI SAXA RUBRA,Asciutto,Asfaltata,Ore Diurne
3766407,Roma,PIAZZA DI SAXA RUBRA,Asciutto,Asfaltata,Ore Diurne
3766407,Roma,PIAZZA DI SAXA RUBRA,Asciutto,Asfaltata,Ore Diurne
3766421,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3766421,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3766421,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3766458,Roma,VIALE SOMALIA,Asciutto,Asfaltata,Ore Diurne
3766461,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3766461,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3766477,Roma,LUNGOTEVERE RIPA,Asciutto,Asfaltata,Ore Diurne
3766477,Roma,LUNGOTEVERE RIPA,Asciutto,Asfaltata,Ore Diurne
3766477,Roma,LUNGOTEVERE RIPA,Asciutto,Asfaltata,Ore Diurne
3766485,Roma,LUNGOTEVERE MARESCIALLO DIAZ,Asciutto,Asfaltata,Sufficiente
3766485,Roma,LUNGOTEVERE MARESCIALLO DIAZ,Asciutto,Asfaltata,Sufficiente
3766485,Roma,LUNGOTEVERE MARESCIALLO DIAZ,Asciutto,Asfaltata,Sufficiente
3766485,Roma,LUNGOTEVERE MARESCIALLO DIAZ,Asciutto,Asfaltata,Sufficiente
3766488,Roma,VIA DI DRAGONCELLO,Asciutto,Con buche,Ore Diurne
3766510,Roma,VIA DEL FORO OLITORIO,Asciutto,In cubetti di porfido,Sufficiente
3766510,Roma,VIA DEL FORO OLITORIO,Asciutto,In cubetti di porfido,Sufficiente
3766521,Roma,VIALE VEGA,Asciutto,Asfaltata,Ore Diurne
3766521,Roma,VIALE VEGA,Asciutto,Asfaltata,Ore Diurne
3766540,Roma,VIA DI S. GIOVANNI IN LATERANO,Asciutto,In cubetti di porfido,Ore Diurne
3766540,Roma,VIA DI S. GIOVANNI IN LATERANO,Asciutto,In cubetti di porfido,Ore Diurne
3766558,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Con buche,Ore Diurne
3766558,Roma,PIAZZA DI PORTA MAGGIORE,Asciutto,Con buche,Ore Diurne
3766601,Roma,PIAZZA S. DOMENICO SAVIO,Asciutto,Asfaltata,Ore Diurne
3766601,Roma,PIAZZA S. DOMENICO SAVIO,Asciutto,Asfaltata,Ore Diurne
3766602,Roma,VIA DI PORTA FURBA,,,
3766607,Roma,VIA STATILIO OTTATO,Asciutto,Asfaltata,Sufficiente
3766607,Roma,VIA STATILIO OTTATO,Asciutto,Asfaltata,Sufficiente
3766607,Roma,VIA STATILIO OTTATO,Asciutto,Asfaltata,Sufficiente
3766611,Roma,VIA SELLIA,Asciutto,Asfaltata,Sufficiente
3766612,Roma,LUNGOTEVERE RAFFAELLO SANZIO,Asciutto,Asfaltata,Ore Diurne
3766612,Roma,LUNGOTEVERE RAFFAELLO SANZIO,Asciutto,Asfaltata,Ore Diurne
3766612,Roma,LUNGOTEVERE RAFFAELLO SANZIO,Asciutto,Asfaltata,Ore Diurne
3766618,Roma,VIA DEI MONTI DI S. PAOLO,Asciutto,Asfaltata,Ore Diurne
3766646,Roma,VIA ACQUI,,,
3766646,Roma,VIA ACQUI,,,
3766655,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente
3766655,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente
3766655,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente
3766764,Roma,VIA DI AFFOGALASINO,Asciutto,Asfaltata,Ore Diurne
3766764,Roma,VIA DI AFFOGALASINO,Asciutto,Asfaltata,Ore Diurne
3766764,Roma,VIA DI AFFOGALASINO,Asciutto,Asfaltata,Ore Diurne
3766764,Roma,VIA DI AFFOGALASINO,Asciutto,Asfaltata,Ore Diurne
3766768,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766768,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766768,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766768,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766768,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766768,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766772,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766772,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766772,Roma,VIA ODERISI DA GUBBIO,Asciutto,Asfaltata,Ore Diurne
3766780,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3766790,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne
3766790,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne
3766790,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne
3766790,Roma,VIA DEL FORO ITALICO,Asciutto,Asfaltata,Ore Diurne
3766815,Roma,VIA MASO FINIGUERRA,Asciutto,Asfaltata,Ore Diurne
3766815,Roma,VIA MASO FINIGUERRA,Asciutto,Asfaltata,Ore Diurne
3766815,Roma,VIA MASO FINIGUERRA,Asciutto,Asfaltata,Ore Diurne
3766852,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3766852,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3766868,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3766868,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3766868,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3766880,Roma,VIA COLLATINA,Asciutto,Con buche,Inesistente
3766906,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3766906,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3766978,Roma,VIALE DEL MURO TORTO,Asciutto,Asfaltata,Ore Diurne
3766978,Roma,VIALE DEL MURO TORTO,Asciutto,Asfaltata,Ore Diurne
3767055,Roma,VIA CARLO LUDOVICO BRAGAGLIA,Asciutto,Asfaltata,Ore Diurne
3767055,Roma,VIA CARLO LUDOVICO BRAGAGLIA,Asciutto,Asfaltata,Ore Diurne
3767076,Roma,PIAZZA MENENIO AGRIPPA,Asciutto,Asfaltata,Ore Diurne
3767076,Roma,PIAZZA MENENIO AGRIPPA,Asciutto,Asfaltata,Ore Diurne
3767096,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3767096,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3767121,Roma,VIA RADICOFANI,Asciutto,Asfaltata,Ore Diurne
3767121,Roma,VIA RADICOFANI,Asciutto,Asfaltata,Ore Diurne
3767121,Roma,VIA RADICOFANI,Asciutto,Asfaltata,Ore Diurne
3767121,Roma,VIA RADICOFANI,Asciutto,Asfaltata,Ore Diurne
3767364,Roma,VIA FRANCESCO GRIMALDI,Asciutto,Asfaltata,Ore Diurne
3767364,Roma,VIA FRANCESCO GRIMALDI,Asciutto,Asfaltata,Ore Diurne
3767364,Roma,VIA FRANCESCO GRIMALDI,Asciutto,Asfaltata,Ore Diurne
3767554,Roma,LARGO DON ORIONE,Asciutto,Asfaltata,Ore Diurne
3767554,Roma,LARGO DON ORIONE,Asciutto,Asfaltata,Ore Diurne
3767555,Roma,VIA CAMERIA,Asciutto,Asfaltata,Ore Diurne
3767555,Roma,VIA CAMERIA,Asciutto,Asfaltata,Ore Diurne
3767555,Roma,VIA CAMERIA,Asciutto,Asfaltata,Ore Diurne
3767555,Roma,VIA CAMERIA,Asciutto,Asfaltata,Ore Diurne
3767556,Roma,VIA POGGI D'ORO,Asciutto,Asfaltata,Sufficiente
3767556,Roma,VIA POGGI D'ORO,Asciutto,Asfaltata,Sufficiente
3767559,Roma,VIA DI TOR BELLA MONACA,,,
3767562,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3767563,Roma,VIALE PALMIRO TOGLIATTI,,,
3767565,Roma,VIA DI TOR BELLA MONACA,Asciutto,Con buche,Ore Diurne
3767566,Roma,VIA DI LUNGHEZZINA,Asciutto,Strada pavimentata dissestata,Ore Diurne
3767568,Roma,VIA CASILINA,Asciutto,Strada pavimentata dissestata,Sufficiente
3767568,Roma,VIA CASILINA,Asciutto,Strada pavimentata dissestata,Sufficiente
3767568,Roma,VIA CASILINA,Asciutto,Strada pavimentata dissestata,Sufficiente
3767568,Roma,VIA CASILINA,Asciutto,Strada pavimentata dissestata,Sufficiente
3767571,Roma,VIALE BRUNO PELIZZI,Asciutto,Asfaltata,Sufficiente
3767572,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne
3767572,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne
3767572,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne
3767572,Roma,VIALE DUILIO CAMBELLOTTI,Asciutto,Asfaltata,Ore Diurne
3767712,Roma,VIA DEI GIORDANI,Asciutto,Asfaltata,Ore Diurne
3767712,Roma,VIA DEI GIORDANI,Asciutto,Asfaltata,Ore Diurne
3767712,Roma,VIA DEI GIORDANI,Asciutto,Asfaltata,Ore Diurne
3767716,Roma,VIA ANTONIO LOTTI,Asciutto,Asfaltata,Sufficiente
3767716,Roma,VIA ANTONIO LOTTI,Asciutto,Asfaltata,Sufficiente
3767797,Roma,VIA ULDERICO MAZZOLANI,Asciutto,Asfaltata,Ore Diurne
3767805,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Inesistente
3767805,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Inesistente
3767805,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Inesistente
3767805,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Inesistente
3767806,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3767806,Roma,VIA ANAGNINA,Asciutto,Asfaltata,Ore Diurne
3767807,Roma,VIA LUCIO SESTIO,Asciutto,Asfaltata,Sufficiente
3767807,Roma,VIA LUCIO SESTIO,Asciutto,Asfaltata,Sufficiente
3767807,Roma,VIA LUCIO SESTIO,Asciutto,Asfaltata,Sufficiente
3767807,Roma,VIA LUCIO SESTIO,Asciutto,Asfaltata,Sufficiente
3767807,Roma,VIA LUCIO SESTIO,Asciutto,Asfaltata,Sufficiente
3767807,Roma,VIA LUCIO SESTIO,Asciutto,Asfaltata,Sufficiente
3767813,Roma,VIA DI PASSO LOMBARDO,Asciutto,Asfaltata,Ore Diurne
3767834,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3767834,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3767840,Roma,PIAZZALE DEL PARCO DELLA RIMEMBRANZA,Asciutto,Asfaltata,Ore Diurne
3767840,Roma,PIAZZALE DEL PARCO DELLA RIMEMBRANZA,Asciutto,Asfaltata,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767870,Roma,VIA DEL MARE,Asciutto,Con buche,Ore Diurne
3767955,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Sufficiente
3767955,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Sufficiente
3767955,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Sufficiente
3767955,Roma,LUNGOMARE PAOLO TOSCANELLI,Asciutto,Asfaltata,Sufficiente
3767990,Roma,VIA BRACCIO DA MONTONE,Asciutto,Asfaltata,Sufficiente
3767990,Roma,VIA BRACCIO DA MONTONE,Asciutto,Asfaltata,Sufficiente
3767994,Roma,VIA APPIA NUOVA,,,
3768038,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Ore Diurne
3768038,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Ore Diurne
3768038,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Ore Diurne
3768038,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Ore Diurne
3768038,Roma,LARGO PRENESTE,Asciutto,Asfaltata,Ore Diurne
3768058,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3768058,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3768058,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3768090,Roma,LUNGOTEVERE MARESCIALLO CADORNA,Asciutto,Asfaltata,Ore Diurne
3768090,Roma,LUNGOTEVERE MARESCIALLO CADORNA,Asciutto,Asfaltata,Ore Diurne
3768131,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3768131,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3768131,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3768131,Roma,VIA CASSIA,Asciutto,Asfaltata,Ore Diurne
3768645,Roma,VIA APPIA NUOVA,,,
3768645,Roma,VIA APPIA NUOVA,,,
3768645,Roma,VIA APPIA NUOVA,,,
3768648,Roma,VIA PIETRO MARONCELLI,Asciutto,Asfaltata,Sufficiente
3768648,Roma,VIA PIETRO MARONCELLI,Asciutto,Asfaltata,Sufficiente
3768648,Roma,VIA PIETRO MARONCELLI,Asciutto,Asfaltata,Sufficiente
3768654,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768654,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768654,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768654,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768658,Roma,VIA DEI SETTE METRI,Asciutto,Asfaltata,Sufficiente
3768658,Roma,VIA DEI SETTE METRI,Asciutto,Asfaltata,Sufficiente
3768667,Roma,VIALE PICO DELLA MIRANDOLA,Asciutto,Asfaltata,Ore Diurne
3768667,Roma,VIALE PICO DELLA MIRANDOLA,Asciutto,Asfaltata,Ore Diurne
3768667,Roma,VIALE PICO DELLA MIRANDOLA,Asciutto,Asfaltata,Ore Diurne
3768694,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne
3768694,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne
3768694,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne
3768694,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne
3768703,Roma,VIA DEL FONTANILE DI CARCARICOLA,Asciutto,Con buche,Insufficiente
3768703,Roma,VIA DEL FONTANILE DI CARCARICOLA,Asciutto,Con buche,Insufficiente
3768705,Roma,VIA DI S. PANCRAZIO,Asciutto,Asfaltata,Ore Diurne
3768705,Roma,VIA DI S. PANCRAZIO,Asciutto,Asfaltata,Ore Diurne
3768706,Roma,VIA COLLATINA,Asciutto,Asfaltata,Sufficiente
3768706,Roma,VIA COLLATINA,Asciutto,Asfaltata,Sufficiente
3768709,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Sufficiente
3768709,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Sufficiente
3768724,Roma,VIA DELLA CASETTA MATTEI,Asciutto,Asfaltata,Sufficiente
3768724,Roma,VIA DELLA CASETTA MATTEI,Asciutto,Asfaltata,Sufficiente
3768724,Roma,VIA DELLA CASETTA MATTEI,Asciutto,Asfaltata,Sufficiente
3768731,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Ore Diurne
3768731,Roma,VIA DELLA BUFALOTTA,Asciutto,Asfaltata,Ore Diurne
3768738,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768738,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768738,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768738,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768738,Roma,VIALE GUGLIELMO MARCONI,Asciutto,Asfaltata,Ore Diurne
3768740,Roma,VIA BORGHESIANA,Bagnato (pioggia),Asfaltata,Ore Diurne
3768740,Roma,VIA BORGHESIANA,Bagnato (pioggia),Asfaltata,Ore Diurne
3768740,Roma,VIA BORGHESIANA,Bagnato (pioggia),Asfaltata,Ore Diurne
3768744,Roma,VIALE DELLE MEDAGLIE D'ORO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3768744,Roma,VIALE DELLE MEDAGLIE D'ORO,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3768745,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne
3768745,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne
3768745,Roma,VIALE ANGELICO,Asciutto,Asfaltata,Ore Diurne
3768750,Roma,VIA DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3768750,Roma,VIA DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3768750,Roma,VIA DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3768752,Roma,VIA OTTORINO GENTILONI,Asciutto,Asfaltata,Ore Diurne
3768757,Roma,PIAZZA DEI GIUOCHI DELFICI,Asciutto,Asfaltata,Ore Diurne
3768757,Roma,PIAZZA DEI GIUOCHI DELFICI,Asciutto,Asfaltata,Ore Diurne
3768757,Roma,PIAZZA DEI GIUOCHI DELFICI,Asciutto,Asfaltata,Ore Diurne
3768757,Roma,PIAZZA DEI GIUOCHI DELFICI,Asciutto,Asfaltata,Ore Diurne
3768759,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3768759,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3768759,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Sufficiente
3768760,Roma,VIA POLLENZA,Asciutto,Asfaltata,Ore Diurne
3768760,Roma,VIA POLLENZA,Asciutto,Asfaltata,Ore Diurne
3768760,Roma,VIA POLLENZA,Asciutto,Asfaltata,Ore Diurne
3768760,Roma,VIA POLLENZA,Asciutto,Asfaltata,Ore Diurne
3768765,Roma,VIA BRACCIANENSE,Asciutto,Asfaltata,Ore Diurne
3768765,Roma,VIA BRACCIANENSE,Asciutto,Asfaltata,Ore Diurne
3768765,Roma,VIA BRACCIANENSE,Asciutto,Asfaltata,Ore Diurne
3768773,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768773,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768773,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768773,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768775,Roma,VIA RENATO FUCINI,Asciutto,Asfaltata,Ore Diurne
3768775,Roma,VIA RENATO FUCINI,Asciutto,Asfaltata,Ore Diurne
3768780,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne
3768780,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne
3768780,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Asciutto,Asfaltata,Ore Diurne
3768782,Roma,VIA GIUSEPPE MOSCATI,Asciutto,Asfaltata,Sufficiente
3768782,Roma,VIA GIUSEPPE MOSCATI,Asciutto,Asfaltata,Sufficiente
3768783,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3768783,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3768783,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne
3768785,Roma,VIA DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3768785,Roma,VIA DI PIETRALATA,Asciutto,Asfaltata,Ore Diurne
3768787,Roma,VIALE DEL FORO ITALICO,Asciutto,Asfaltata,Sufficiente
3768791,Roma,VIA NOMENTANA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768791,Roma,VIA NOMENTANA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768792,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente
3768792,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente
3768792,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente
3768792,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Sufficiente
3768803,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3768803,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3768804,Roma,VIA BALDASSARRE ORERO,Asciutto,Asfaltata,Sufficiente
3768804,Roma,VIA BALDASSARRE ORERO,Asciutto,Asfaltata,Sufficiente
3768804,Roma,VIA BALDASSARRE ORERO,Asciutto,Asfaltata,Sufficiente
3768807,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3768807,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3768807,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3768817,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768817,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768817,Roma,VIA DI PORTONACCIO,Asciutto,Asfaltata,Ore Diurne
3768820,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3768820,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3768820,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3768820,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Ore Diurne
3768822,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768822,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768822,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768822,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768822,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768822,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3768824,Roma,VIA PASQUALE TUOZZI,Asciutto,Asfaltata,Ore Diurne
3768827,Roma,VIA CARLO CASSOLA,Asciutto,Asfaltata,Ore Diurne
3768827,Roma,VIA CARLO CASSOLA,Asciutto,Asfaltata,Ore Diurne
3768837,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente
3768837,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente
3768837,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Sufficiente
3768859,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3768859,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
